56, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, United-States, >50K
36, Private, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,48, United-States, >50K
29, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States, >50K
42, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
39, Private, 10th, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, >50K
24, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
37, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,45, Italy, <=50K
56, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
36, Private, 12th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Protective-serv, Unmarried, White, Male,0,0,45, United-States, <=50K
60, Federal-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
38, Private, Bachelors, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,40, Mexico, <=50K
23, Local-gov, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
63, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,99999,0,60, United-States, >50K
27, Private, 12th, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, Hong, <=50K
34, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,50, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
31, Private, 9th, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,35, United-States, >50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, United-States, <=50K
50, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Trinadad&Tobago, >50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,25, United-States, <=50K
28, Private, Some-college, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
28, Self-emp-not-inc, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
53, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,3902,0,40, United-States, >50K
41, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Mexico, >50K
37, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Female,3137,0,40, United-States, >50K
39, Private, HS-grad, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
36, Local-gov, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,44, United-States, <=50K
29, Private, HS-grad, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
68, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Male,6328,0,20, United-States, <=50K
46, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
26, Private, 10th, Never-married, Exec-managerial, Wife, White, Female,0,0,20, United-States, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,10, United-States, <=50K
57, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
25, Local-gov, Assoc-acdm, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, Nicaragua, <=50K
46, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,48, United-States, <=50K
28, Private, Assoc-acdm, Divorced, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
23, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
25, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
45, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
38, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,20, United-States, <=50K
20, Private, 12th, Never-married, Sales, Own-child, White, Female,0,0,6, United-States, <=50K
25, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,40, India, <=50K
27, Private, 5th-6th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
21, Private, 11th, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
59, Private, 11th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,25, United-States, <=50K
59, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
42, Private, Assoc-acdm, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,35, El-Salvador, <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
39, Local-gov, HS-grad, Divorced, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
26, Self-emp-inc, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,1887,40, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
56, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,50, United-States, >50K
41, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,5013,0,40, Mexico, >50K
47, Self-emp-not-inc, Prof-school, Married-civ-spouse, Other-service, Husband, Other, Female,0,0,45, United-States, <=50K
22, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
28, Self-emp-not-inc, Bachelors, Never-married, Tech-support, Unmarried, Other, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Male,4272,0,50, United-States, >50K
39, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,54, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,45, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, Guatemala, <=50K
63, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, <=50K
35, Private, Assoc-voc, Separated, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,50, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,44, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,9766,0,41, United-States, >50K
35, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,13499,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,99, United-States, <=50K
30, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, Other, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,41, United-States, <=50K
20, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,15, United-States, <=50K
52, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Male,0,0,50, United-States, >50K
41, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
67, Private, Bachelors, Widowed, Protective-serv, Husband, White, Female,10520,0,20, United-States, >50K
27, Private, 11th, Never-married, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
40, Private, HS-grad, Divorced, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,45, United-States, <=50K
41, Private, 5th-6th, Married-spouse-absent, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K
50, Private, Bachelors, Divorced, Prof-specialty, Husband, White, Female,14117,0,50, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,45, United-States, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,12, United-States, <=50K
41, State-gov, Bachelors, Divorced, Machine-op-inspct, Unmarried, Other, Male,0,0,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,25, United-States, <=50K
30, Private, Bachelors, Divorced, Sales, Husband, Black, Male,0,0,40, United-States, >50K
18, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,15, Mexico, >50K
25, Private, Some-college, Divorced, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
43, Local-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, United-States, <=50K
53, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,35, United-States, <=50K
36, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
58, Private, 5th-6th, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
59, Private, 5th-6th, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,8, United-States, <=50K
61, Local-gov, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,45, United-States, >50K
49, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,50, United-States, <=50K
34, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,30, United-States, >50K
58, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, <=50K
33, Private, HS-grad, Divorced, Machine-op-inspct, Wife, Black, Female,0,0,40, United-States, <=50K
34, Private, Prof-school, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Protective-serv, Unmarried, White, Male,0,0,40, United-States, <=50K
42, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,50, United-States, >50K
46, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,80, United-States, <=50K
48, Private, 12th, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
21, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Male,4634,0,40, United-States, >50K
58, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,60, United-States, >50K
61, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
57, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,1977,40, United-States, <=50K
29, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, White, Female,0,0,35, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,50, United-States, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Tech-support, Husband, White, Female,3125,0,32, United-States, <=50K
45, Self-emp-not-inc, HS-grad, Divorced, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Tech-support, Wife, Black, Female,0,1902,32, United-States, <=50K
46, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
44, Private, Some-college, Divorced, Farming-fishing, Husband, White, Male,0,0,48, United-States, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,50, United-States, >50K
50, Self-emp-not-inc, 11th, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Female,5013,0,40, United-States, >50K
49, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,80, United-States, >50K
34, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,50, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,40, Mexico, <=50K
61, Federal-gov, HS-grad, Divorced, Prof-specialty, Husband, White, Male,0,0,16, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,20, United-States, <=50K
73, Self-emp-not-inc, Bachelors, Widowed, Other-service, Husband, White, Male,0,0,15, United-States, <=50K
47, Private, Masters, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, >50K
21, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,20, United-States, <=50K
35, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
20, Private, Assoc-acdm, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
29, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
54, Private, Some-college, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
44, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,15024,0,60, United-States, <=50K
56, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
23, State-gov, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,20, Mexico, <=50K
36, Private, Masters, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Male,0,0,40, United-States, >50K
20, Private, Assoc-acdm, Never-married, Other-service, Other-relative, White, Female,0,0,30, United-States, <=50K
55, Self-emp-not-inc, Some-college, Widowed, Prof-specialty, Other-relative, Black, Female,0,1977,20, United-States, <=50K
23, Private, Some-college, Never-married, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
