26, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,13901,0,50, Greece, >50K
31, Federal-gov, Masters, Divorced, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
36, Local-gov, 5th-6th, Married-civ-spouse, Sales, Husband, White, Female,0,0,60, United-States, <=50K
47, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Germany, >50K
26, Private, 9th, Never-married, Other-service, Own-child, Other, Male,0,0,40, Guatemala, <=50K
28, Private, 11th, Never-married, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
43, Private, Assoc-voc, Married-civ-spouse, Protective-serv, Own-child, Black, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,38, India, <=50K
48, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
72, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Black, Male,10455,0,45, United-States, <=50K
55, Self-emp-not-inc, Masters, Married-civ-spouse, Other-service, Husband, White, Female,0,0,60, Italy, >50K
49, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,50, Laos, >50K
40, Private, Prof-school, Married-civ-spouse, Protective-serv, Husband, White, Male,3325,0,40, United-States, >50K
58, Private, Some-college, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,38, Cuba, <=50K
43, Private, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Wife, White, Male,9,0,50, United-States, >50K
24, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,60, Thailand, >50K
48, Private, HS-grad, Divorced, Tech-support, Unmarried, Other, Male,271,0,35, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Craft-repair, Other-relative, White, Female,0,0,40, Japan, <=50K
45, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,48, Portugal, <=50K
38, Private, 9th, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Portugal, <=50K
40, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
29, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
38, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,25, United-States, >50K
89, Self-emp-inc, Some-college, Divorced, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
55, Private, Masters, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
30, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,60, United-States, <=50K
20, Private, 10th, Never-married, Craft-repair, Not-in-family, White, Male,0,0,10, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, France, >50K
32, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Never-married, Sales, Own-child, Black, Female,0,0,40, United-States, <=50K
37, Private, Doctorate, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
32, Self-emp-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, France, >50K
49, Private, Doctorate, Divorced, Craft-repair, Unmarried, Other, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,24, Jamaica, <=50K
21, Private, 5th-6th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,12, Taiwan, <=50K
36, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,45, United-States, >50K
23, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Not-in-family, Black, Female,5006,0,88, Trinadad&Tobago, <=50K
34, Private, 10th, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Trinadad&Tobago, <=50K
33, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Mexico, <=50K
55, Self-emp-inc, HS-grad, Divorced, Transport-moving, Not-in-family, White, Female,0,0,40, Japan, <=50K
29, Private, 11th, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Nicaragua, <=50K
46, Local-gov, Assoc-acdm, Divorced, Sales, Not-in-family, White, Female,0,0,30, Trinadad&Tobago, <=50K
27, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,60, Trinadad&Tobago, <=50K
50, Private, Assoc-voc, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,27, Haiti, <=50K
34, Private, Masters, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,35, United-States, <=50K
43, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
69, Self-emp-inc, 7th-8th, Never-married, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
23, Private, 10th, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Private, HS-grad, Never-married, Priv-house-serv, Not-in-family, White, Male,0,0,40, Nicaragua, <=50K
22, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, France, <=50K
22, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Laos, <=50K
38, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, >50K
29, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,25, United-States, <=50K
67, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Female,0,0,10, Italy, <=50K
36, State-gov, Some-college, Never-married, Other-service, Not-in-family, Other, Female,0,0,2, United-States, >50K
41, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,40, China, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Peru, <=50K
22, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,35, Peru, <=50K
46, Local-gov, 10th, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,50, El-Salvador, <=50K
45, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Columbia, <=50K
61, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Male,0,0,30, United-States, <=50K
51, Private, Prof-school, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,50, United-States, <=50K
17, Private, 10th, Married-civ-spouse, Farming-fishing, Own-child, Other, Male,0,0,40, Dominican-Republic, <=50K
48, Private, Bachelors, Divorced, Sales, Not-in-family, White, Male,0,928,40, United-States, <=50K
43, Private, HS-grad, Divorced, Protective-serv, Not-in-family, Black, Male,0,0,45, United-States, <=50K
23, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,24, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1902,40, China, <=50K
30, Private, Some-college, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,30, United-States, <=50K
42, State-gov, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,80, United-States, <=50K
21, Private, 11th, Never-married, Craft-repair, Own-child, White, Female,0,0,40, Nicaragua, <=50K
45, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Scotland, >50K
50, Private, HS-grad, Widowed, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
47, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
72, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,24, United-States, <=50K
56, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, India, >50K
34, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Not-in-family, Black, Male,0,0,40, Mexico, <=50K
27, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,35, United-States, <=50K
19, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,25, United-States, <=50K
24, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, Cambodia, <=50K
59, Self-emp-not-inc, Masters, Never-married, Adm-clerical, Wife, White, Female,15024,0,15, United-States, <=50K
51, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, >50K
32, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
44, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, Some-college, Divorced, Other-service, Not-in-family, Black, Male,0,0,45, United-States, <=50K
80, Private, 7th-8th, Married-civ-spouse, Sales, Husband, White, Male,0,0,15, Iran, <=50K
64, Self-emp-inc, HS-grad, Widowed, Farming-fishing, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Columbia, <=50K
49, Local-gov, Some-college, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, United-States, <=50K
51, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Male,0,0,40, United-States, <=50K
40, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,50, China, <=50K
38, Local-gov, Bachelors, Never-married, Prof-specialty, Wife, White, Male,0,0,25, United-States, <=50K
39, Private, Some-college, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
57, Private, 7th-8th, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, <=50K
57, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,45, United-States, <=50K
26, State-gov, HS-grad, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, <=50K
43, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Female,0,0,50, South, <=50K
19, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,30, Honduras, <=50K
56, Private, Preschool, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States, <=50K
32, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Ireland, <=50K
38, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, United-States, <=50K
22, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,30, United-States, <=50K
30, Private, HS-grad, Divorced, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,35, United-States, <=50K
44, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,60, Vietnam, <=50K
21, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,70, United-States, <=50K
60, Self-emp-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2378,50, Dominican-Republic, <=50K
25, Self-emp-inc, Some-college, Never-married, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,45, Haiti, <=50K
61, Private, Masters, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,45, Jamaica, <=50K
44, Self-emp-inc, Prof-school, Married-civ-spouse, Protective-serv, Husband, White, Female,0,1902,43, Thailand, >50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Scotland, <=50K
42, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,45, United-States, <=50K
31, Local-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,40, Taiwan, <=50K
37, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Divorced, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
32, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, France, <=50K
68, Self-emp-not-inc, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,10, United-States, <=50K
36, Private, 10th, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,40, Philippines, <=50K
30, Private, HS-grad, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,37, United-States, <=50K
67, Private, HS-grad, Married-spouse-absent, Other-service, Not-in-family, White, Female,0,1621,20, Philippines, <=50K
45, Local-gov, 7th-8th, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Adm-clerical, Unmarried, Other, Female,0,0,40, Guatemala, <=50K
36, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
32, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,20, United-States, <=50K
46, Private, Masters, Married-spouse-absent, Prof-specialty, Husband, White, Male,0,0,40, South, <=50K
42, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, Columbia, >50K
26, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,48, Trinadad&Tobago, <=50K
35, Local-gov, 5th-6th, Never-married, Craft-repair, Not-in-family, White, Male,0,1671,40, Ecuador, <=50K
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,60, United-States, >50K
21, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,45, United-States, <=50K
43, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,1585,40, Dominican-Republic, >50K
26, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
29, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
59, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Japan, <=50K
42, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,42, Hungary, <=50K
51, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Jamaica, >50K
30, Private, HS-grad, Never-married, Protective-serv, Wife, White, Female,0,0,40, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
33, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,45, Haiti, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,45, United-States, <=50K
39, Private, Masters, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
49, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,99999,0,40, United-States, >50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, United-States, <=50K
55, Private, Masters, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States, <=50K
37, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,80, Greece, >50K
19, Private, Some-college, Never-married, Sales, Own-child, Black, Male,0,0,35, Italy, <=50K
37, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Ecuador, >50K
35, Private, 5th-6th, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,30, United-States, >50K
24, Self-emp-not-inc, 10th, Married-civ-spouse, Tech-support, Own-child, White, Male,0,1610,50, United-States, <=50K
20, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,40, Cuba, <=50K
30, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, Cambodia, <=50K
19, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,30, United-States, <=50K
