58, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
28, Private, HS-grad, Never-married, Protective-serv, Unmarried, White, Female,0,0,40, Yugoslavia, <=50K
39, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Haiti, <=50K
63, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,15024,0,45, Japan, >50K
34, State-gov, HS-grad, Married-civ-spouse, Tech-support, Husband, Black, Male,2906,0,35, Italy, <=50K
38, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,40, Japan, <=50K
33, Private, Assoc-voc, Divorced, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,40, Thailand, <=50K
31, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,2876,0,40, Portugal, <=50K
48, Private, Masters, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
38, Private, Masters, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
47, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,1675,40, Hungary, >50K
48, Federal-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Wife, Black, Female,0,0,40, Haiti, >50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,8, Honduras, <=50K
36, Private, Some-college, Never-married, Farming-fishing, Other-relative, White, Female,0,0,87, Hong, <=50K
60, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
40, Private, HS-grad, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, <=50K
45, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Italy, <=50K
20, State-gov, HS-grad, Never-married, Other-service, Own-child, Black, Male,0,0,40, Ireland, <=50K
40, Self-emp-not-inc, Some-college, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, >50K
55, Private, 9th, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Female,0,0,45, Dominican-Republic, <=50K
35, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,25, Portugal, <=50K
41, Private, 7th-8th, Married-civ-spouse, Adm-clerical, Own-child, Black, Male,0,0,40, Germany, <=50K
51, Private, Masters, Married-civ-spouse, Other-service, Not-in-family, Other, Male,0,0,40, Yugoslavia, <=50K
42, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, Nicaragua, <=50K
50, Private, Bachelors, Divorced, Other-service, Wife, White, Male,0,0,40, Taiwan, <=50K
60, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, Trinadad&Tobago, >50K
35, Private, HS-grad, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, Scotland, <=50K
50, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Iran, <=50K
61, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,70, Thailand, >50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,10, Trinadad&Tobago, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,54, Germany, <=50K
54, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Hungary, >50K
19, Private, 11th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,20, Cuba, <=50K
28, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,3240,0,76, Outlying-US(Guam-USVI-etc), >50K
31, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
47, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,40, El-Salvador, <=50K
22, Private, Some-college, Never-married, Tech-support, Not-in-family, Black, Female,0,0,40, Mexico, <=50K
23, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
20, Without-pay, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,15, Hungary, <=50K
36, Self-emp-not-inc, Masters, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,65, Italy, <=50K
28, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,1887,48, Trinadad&Tobago, >50K
52, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Guatemala, <=50K
37, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,40, Scotland, <=50K
35, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,45, India, <=50K
34, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, England, <=50K
52, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Other, Female,7687,0,35, Honduras, <=50K
53, Private, Masters, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, United-States, <=50K
32, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, Yugoslavia, <=50K
60, Private, 1st-4th, Divorced, Transport-moving, Not-in-family, Other, Female,9179,0,40, Hungary, >50K
53, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Italy, >50K
32, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Honduras, <=50K
51, Private, Some-college, Divorced, Transport-moving, Not-in-family, White, Female,0,0,65, Puerto-Rico, <=50K
21, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,35, England, <=50K
27, Private, Assoc-voc, Never-married, Other-service, Own-child, Black, Female,0,0,40, Mexico, <=50K
71, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Honduras, <=50K
18, Private, HS-grad, Never-married, Adm-clerical, Own-child, Other, Female,0,0,30, Greece, <=50K
55, Private, HS-grad, Married-civ-spouse, Sales, Wife, Black, Female,0,0,30, Hungary, <=50K
23, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Other, Female,0,0,30, England, <=50K
23, Private, 11th, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,40, Jamaica, <=50K
34, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, Iran, <=50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Vietnam, <=50K
18, Private, 11th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,20, Cuba, <=50K
31, Private, HS-grad, Separated, Other-service, Other-relative, Amer-Indian-Eskimo, Female,0,0,40, Japan, <=50K
47, Federal-gov, Masters, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,60, Portugal, >50K
49, Private, HS-grad, Divorced, Transport-moving, Not-in-family, Black, Female,0,0,45, South, <=50K
55, Local-gov, Masters, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, Canada, >50K
45, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Poland, >50K
44, Private, Some-college, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,50, Philippines, <=50K
52, Private, Masters, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, Cuba, >50K
24, Private, 12th, Never-married, Craft-repair, Unmarried, Black, Male,0,0,40, Trinadad&Tobago, <=50K
20, Private, 5th-6th, Never-married, Sales, Not-in-family, Black, Female,0,0,35, Iran, <=50K
49, Private, Masters, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,50, China, <=50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, El-Salvador, <=50K
54, Private, 9th, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,40, El-Salvador, <=50K
32, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Thailand, <=50K
30, Local-gov, Assoc-voc, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,45, Ecuador, <=50K
23, State-gov, Some-college, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,15, Ireland, >50K
53, Local-gov, HS-grad, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,1902,40, China, >50K
29, Private, Prof-school, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,45, Peru, >50K
52, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, France, <=50K
34, State-gov, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Canada, <=50K
33, Private, Some-college, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,40, Cuba, >50K
31, Federal-gov, Masters, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,40, Greece, <=50K
22, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Male,0,0,35, Haiti, <=50K
28, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,40, Ireland, <=50K
25, Private, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Dominican-Republic, <=50K
44, Self-emp-not-inc, Doctorate, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,80, Greece, >50K
63, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,25, Outlying-US(Guam-USVI-etc), >50K
59, Private, Masters, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
57, Private, 11th, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,50, Philippines, <=50K
30, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Black, Male,0,0,50, El-Salvador, <=50K
23, Private, HS-grad, Separated, Sales, Own-child, White, Female,0,0,12, Dominican-Republic, <=50K
51, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, South, >50K
18, Private, 11th, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, Taiwan, <=50K
42, Private, Some-college, Separated, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, Poland, <=50K
58, State-gov, 7th-8th, Divorced, Other-service, Unmarried, Other, Female,0,0,40, Guatemala, <=50K
37, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, Columbia, >50K
55, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,1902,40, Iran, <=50K
45, Private, 11th, Married-civ-spouse, Sales, Husband, Other, Male,15024,0,65, El-Salvador, >50K
26, Private, Some-college, Never-married, Farming-fishing, Other-relative, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, United-States, <=50K
57, State-gov, Masters, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Guatemala, <=50K
25, Self-emp-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, Hong, <=50K
57, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Craft-repair, Wife, Black, Female,0,0,40, Honduras, <=50K
47, Federal-gov, HS-grad, Widowed, Prof-specialty, Not-in-family, White, Male,0,0,40, Nicaragua, <=50K
26, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,63, Hungary, <=50K
48, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
26, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,50, Honduras, <=50K
19, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Peru, <=50K
35, Federal-gov, Bachelors, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Nicaragua, <=50K
49, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, France, >50K
32, Private, Some-college, Never-married, Other-service, Unmarried, Black, Female,0,0,25, Trinadad&Tobago, <=50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, Hong, <=50K
50, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,3361,0,30, Thailand, >50K
28, Local-gov, Assoc-voc, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,38, United-States, <=50K
53, Private, 11th, Widowed, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,30, Hungary, <=50K
21, Private, HS-grad, Never-married, Sales, Own-child, Black, Female,0,0,30, Philippines, <=50K
52, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, Other, Female,0,0,40, Trinadad&Tobago, >50K
40, Private, Masters, Divorced, Exec-managerial, Unmarried, White, Female,0,0,50, China, <=50K
39, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Yugoslavia, <=50K
47, Private, Some-college, Divorced, Sales, Unmarried, Black, Female,0,0,40, Hungary, <=50K
33, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, <=50K
58, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Hong, <=50K
46, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, El-Salvador, <=50K
55, Self-emp-not-inc, Bachelors, Widowed, Other-service, Not-in-family, Other, Female,0,0,40, Ireland, >50K
61, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,35, Mexico, <=50K
28, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,44, Yugoslavia, <=50K
42, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,50, Iran, >50K
21, Private, Bachelors, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Columbia, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Columbia, <=50K
20, State-gov, Some-college, Never-married, Sales, Wife, White, Female,0,0,15, El-Salvador, <=50K
24, Private, HS-grad, Married-civ-spouse, Other-service, Wife, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
26, Private, Bachelors, Separated, Handlers-cleaners, Wife, Other, Male,0,0,40, Mexico, <=50K
21, State-gov, Some-college, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,15, France, <=50K
59, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,15024,0,20, Canada, >50K
49, Private, Some-college, Separated, Tech-support, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Columbia, <=50K
29, Private, Some-college, Never-married, Handlers-cleaners, Unmarried, Amer-Indian-Eskimo, Female,0,0,20, Vietnam, <=50K
33, Private, Prof-school, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, Scotland, <=50K
27, Private, Bachelors, Never-married, Other-service, Own-child, Black, Female,0,0,40, Scotland, <=50K
32, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Ecuador, >50K
25, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,35, South, <=50K
39, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,50, Peru, <=50K
48, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Male,15024,0,40, Puerto-Rico, >50K
28, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,54, Yugoslavia, <=50K
23, Federal-gov, Some-college, Never-married, Sales, Own-child, Other, Male,0,0,26, Ecuador, <=50K
32, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Canada, <=50K
20, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, Scotland, <=50K
53, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,50, Outlying-US(Guam-USVI-etc), >50K
35, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Other, Male,0,0,40, Taiwan, <=50K
26, Local-gov, Some-college, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,54, Italy, >50K
20, Private, 11th, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,30, Honduras, <=50K
37, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,4386,0,40, Iran, <=50K
26, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Other-relative, Other, Male,0,0,45, Taiwan, <=50K
36, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,3900,0,45, Iran, >50K
68, Private, Assoc-acdm, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, England, <=50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,54, Cuba, <=50K
45, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, Hungary, <=50K
40, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Japan, <=50K
23, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, Vietnam, <=50K
38, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,56, Hong, <=50K
19, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,45, Iran, <=50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,48, Mexico, <=50K
57, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,45, France, <=50K
33, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, Mexico, <=50K
43, Private, Some-college, Divorced, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, Japan, <=50K
44, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, <=50K
53, Self-emp-inc, Some-college, Separated, Other-service, Own-child, Asian-Pac-Islander, Female,0,2438,45, Hong, >50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Italy, <=50K
56, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,35, Columbia, <=50K
38, Private, Masters, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Cambodia, <=50K
35, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,60, Canada, <=50K
