34, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, Dominican-Republic, >50K
20, Private, Masters, Separated, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,20, Cuba, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, Other, Male,0,0,20, Yugoslavia, <=50K
28, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, White, Female,0,0,40, Poland, <=50K
30, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,45, Iran, <=50K
17, Private, 11th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,20, Italy, <=50K
63, Private, Some-college, Married-civ-spouse, Adm-clerical, Wife, White, Male,4065,0,20, El-Salvador, <=50K
19, Private, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,20, El-Salvador, <=50K
54, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,37, Hong, <=50K
57, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,15024,0,70, Thailand, >50K
38, Private, Some-college, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, Yugoslavia, <=50K
26, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Wife, Black, Male,0,0,40, Ireland, <=50K
69, Private, Bachelors, Widowed, Other-service, Wife, Other, Female,0,0,15, United-States, <=50K
23, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
63, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,32, United-States, >50K
22, Private, Some-college, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,40, Portugal, <=50K
49, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,45, Honduras, <=50K
81, Federal-gov, 7th-8th, Married-civ-spouse, Other-service, Not-in-family, Black, Female,0,0,22, Puerto-Rico, <=50K
66, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,26, Dominican-Republic, <=50K
25, Federal-gov, Some-college, Divorced, Other-service, Husband, Asian-Pac-Islander, Female,0,0,35, United-States, <=50K
31, Private, Assoc-voc, Never-married, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Greece, >50K
24, Private, Some-college, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, Iran, <=50K
24, Private, 12th, Never-married, Sales, Not-in-family, Other, Female,0,0,30, Mexico, <=50K
69, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Not-in-family, Black, Female,3358,0,40, Hungary, <=50K
19, Private, Some-college, Never-married, Tech-support, Not-in-family, Other, Male,0,0,10, El-Salvador, <=50K
35, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Columbia, <=50K
19, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,20, Thailand, <=50K
41, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, Vietnam, <=50K
32, Private, 7th-8th, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,15024,0,50, Cambodia, <=50K
49, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Japan, <=50K
31, Self-emp-inc, Some-college, Never-married, Other-service, Husband, Asian-Pac-Islander, Female,0,0,20, Germany, <=50K
33, Self-emp-not-inc, Doctorate, Divorced, Craft-repair, Not-in-family, Other, Male,0,0,94, United-States, <=50K
27, Private, HS-grad, Divorced, Craft-repair, Own-child, White, Female,0,0,40, Jamaica, <=50K
34, Private, HS-grad, Never-married, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,0,30, Hungary, <=50K
25, Private, Bachelors, Never-married, Adm-clerical, Husband, Black, Female,0,0,40, Columbia, <=50K
50, Private, 9th, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,50, South, <=50K
42, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,7298,0,45, Yugoslavia, >50K
37, Self-emp-not-inc, Some-college, Divorced, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,37, Cuba, <=50K
30, Private, HS-grad, Never-married, Machine-op-inspct, Husband, Black, Male,0,0,40, France, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Other, Male,0,0,40, England, <=50K
19, Private, Bachelors, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,18, Haiti, <=50K
25, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Greece, <=50K
30, Private, Assoc-acdm, Never-married, Tech-support, Unmarried, Asian-Pac-Islander, Male,0,0,30, Trinadad&Tobago, >50K
20, Private, 10th, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, Hong, <=50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,45, Guatemala, <=50K
43, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Ireland, >50K
37, Private, HS-grad, Divorced, Adm-clerical, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
53, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,4116,0,40, Canada, >50K
55, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,30, England, <=50K
24, Private, Some-college, Never-married, Machine-op-inspct, Wife, Other, Female,0,0,20, Iran, <=50K
43, Private, Bachelors, Divorced, Exec-managerial, Husband, White, Female,0,0,40, Puerto-Rico, >50K
33, Private, 5th-6th, Divorced, Adm-clerical, Husband, White, Male,0,0,40, Haiti, <=50K
26, Private, Assoc-acdm, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Italy, <=50K
39, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, Vietnam, <=50K
58, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,23, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Hungary, >50K
25, Private, Some-college, Never-married, Sales, Wife, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
51, Private, HS-grad, Widowed, Sales, Not-in-family, Other, Male,0,0,45, Taiwan, <=50K
41, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Vietnam, >50K
44, State-gov, Assoc-voc, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,1902,40, Scotland, <=50K
49, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Jamaica, >50K
26, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,3649,0,50, China, >50K
43, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,42, Peru, >50K
37, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
40, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, Canada, >50K
52, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,65, Philippines, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,25, Canada, <=50K
43, Self-emp-not-inc, HS-grad, Widowed, Transport-moving, Not-in-family, Black, Female,3325,0,40, Nicaragua, <=50K
37, Private, Some-college, Separated, Sales, Husband, White, Male,0,0,50, Nicaragua, <=50K
59, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, China, <=50K
60, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Yugoslavia, >50K
21, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,35, Puerto-Rico, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, Vietnam, <=50K
28, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Dominican-Republic, <=50K
32, State-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,20, Hungary, <=50K
57, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Unmarried, Other, Male,0,0,35, Nicaragua, <=50K
25, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, Japan, <=50K
23, Private, HS-grad, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
19, Private, Assoc-acdm, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,20, Iran, <=50K
25, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Other, Female,0,0,40, Mexico, <=50K
36, Private, 5th-6th, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, Nicaragua, <=50K
26, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Greece, <=50K
46, Self-emp-not-inc, 1st-4th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,60, Thailand, >50K
49, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,50, Poland, <=50K
30, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Honduras, <=50K
59, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Female,15024,0,54, Guatemala, >50K
36, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,30, Outlying-US(Guam-USVI-etc), >50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,15024,0,45, Puerto-Rico, >50K
42, Self-emp-not-inc, Some-college, Widowed, Exec-managerial, Husband, Other, Male,0,0,45, Hong, >50K
52, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,15024,0,40, Taiwan, >50K
20, Private, HS-grad, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Peru, <=50K
32, Private, Some-college, Separated, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,48, Cambodia, <=50K
33, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Canada, >50K
55, Federal-gov, Bachelors, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,50, Germany, >50K
36, Private, Bachelors, Divorced, Transport-moving, Own-child, White, Female,0,0,40, Cuba, <=50K
45, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Yugoslavia, <=50K
19, Private, Some-college, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,40, China, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Male,0,0,31, Trinadad&Tobago, <=50K
34, Private, HS-grad, Married-civ-spouse, Transport-moving, Own-child, White, Female,0,0,50, Hungary, <=50K
28, Private, Some-college, Never-married, Other-service, Unmarried, Black, Male,0,0,20, Scotland, <=50K
64, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, El-Salvador, >50K
31, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Hong, <=50K
27, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Yugoslavia, <=50K
40, Local-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,1902,40, Cuba, <=50K
40, State-gov, Bachelors, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, Jamaica, <=50K
20, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,35, Japan, <=50K
22, Local-gov, Some-college, Never-married, Exec-managerial, Husband, White, Female,0,0,57, Greece, <=50K
21, Private, Bachelors, Divorced, Adm-clerical, Own-child, Black, Female,0,0,16, Portugal, <=50K
48, Private, Some-college, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, Ecuador, <=50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,10, Cuba, <=50K
26, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,3119,0,48, Scotland, >50K
21, Private, Some-college, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,35, Italy, <=50K
35, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Scotland, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,35, Italy, <=50K
23, Private, Bachelors, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, Hungary, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, China, <=50K
62, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Nicaragua, >50K
49, Self-emp-inc, Masters, Divorced, Handlers-cleaners, Husband, Other, Male,0,0,40, Cambodia, >50K
37, Private, Some-college, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Japan, <=50K
48, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,45, Germany, <=50K
43, Local-gov, HS-grad, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,50, England, >50K
49, Private, 5th-6th, Widowed, Other-service, Unmarried, Black, Male,0,0,30, Japan, <=50K
32, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, Puerto-Rico, <=50K
41, Private, Masters, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Portugal, >50K
31, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Laos, <=50K
26, Private, Masters, Married-civ-spouse, Other-service, Not-in-family, White, Male,7298,0,54, Hong, >50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,50, Jamaica, <=50K
32, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,48, Portugal, >50K
28, Private, Bachelors, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, Scotland, >50K
39, Self-emp-inc, HS-grad, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Female,11367,0,54, Haiti, <=50K
31, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Unmarried, Other, Female,0,0,25, Outlying-US(Guam-USVI-etc), <=50K
42, Local-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,4069,0,45, Honduras, >50K
22, Private, Some-college, Never-married, Other-service, Husband, Black, Female,0,0,20, Dominican-Republic, <=50K
47, Private, 12th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,25, El-Salvador, <=50K
38, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Female,0,0,99, Yugoslavia, >50K
47, Private, Bachelors, Married-civ-spouse, Transport-moving, Unmarried, Asian-Pac-Islander, Male,0,0,20, China, >50K
38, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7687,0,40, Columbia, >50K
21, Private, Some-college, Never-married, Other-service, Own-child, Black, Male,0,0,40, Italy, <=50K
50, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Female,7298,0,40, Philippines, <=50K
54, Private, 9th, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,40, Germany, <=50K
25, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Other, Male,0,0,50, Guatemala, <=50K
56, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Columbia, <=50K
22, Private, 11th, Separated, Exec-managerial, Not-in-family, Other, Female,0,1901,40, Japan, <=50K
27, Self-emp-not-inc, Preschool, Divorced, Protective-serv, Not-in-family, Black, Male,0,0,60, Canada, <=50K
57, Private, 9th, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,80, Japan, <=50K
22, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,35, Guatemala, <=50K
24, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, England, <=50K
40, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, Poland, <=50K
40, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,7298,0,50, Portugal, >50K
40, Private, Some-college, Divorced, Prof-specialty, Husband, White, Female,0,0,50, Ecuador, <=50K
21, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,40, Italy, <=50K
33, Private, HS-grad, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, <=50K
47, Local-gov, 11th, Married-civ-spouse, Prof-specialty, Wife, White, Female,15024,0,40, France, >50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,60, Puerto-Rico, >50K
57, State-gov, 9th, Divorced, Sales, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, <=50K
25, Self-emp-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,40, Honduras, <=50K
36, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,50, Dominican-Republic, >50K
34, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Poland, <=50K
46, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,50, Trinadad&Tobago, >50K
58, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Other, Male,7298,0,40, Mexico, <=50K
26, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,20, United-States, <=50K
47, Private, Bachelors, Divorced, Protective-serv, Not-in-family, Black, Male,0,0,40, Hong, <=50K
38, Private, Bachelors, Married-civ-spouse, Transport-moving, Unmarried, Black, Female,0,0,40, Japan, <=50K
52, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, China, <=50K
35, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,30, England, <=50K
32, Private, HS-grad, Never-married, Craft-repair, Unmarried, Other, Male,0,0,40, Dominican-Republic, <=50K
48, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, Italy, >50K
47, Self-emp-inc, Some-college, Divorced, Exec-managerial, Husband, Other, Male,15024,0,40, Honduras, >50K
37, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Other, Female,0,0,65, United-States, >50K
47, Private, Assoc-voc, Widowed, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,25, China, <=50K
27, Self-emp-inc, Some-college, Divorced, Machine-op-inspct, Husband, Black, Female,0,0,40, Trinadad&Tobago, <=50K
