21, Private, HS-grad, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, Poland, <=50K
64, Private, HS-grad, Widowed, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
22, Private, 10th, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,25, United-States, >50K
39, Private, 9th, Married-civ-spouse, Prof-specialty, Husband, White, Male,5013,0,40, United-States, >50K
61, State-gov, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
27, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, United-States, <=50K
27, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Female,0,0,50, United-States, <=50K
28, Private, Some-college, Never-married, Prof-specialty, Wife, White, Male,0,0,35, United-States, <=50K
41, State-gov, HS-grad, Married-spouse-absent, Craft-repair, Husband, White, Male,3694,0,40, United-States, >50K
61, Private, Bachelors, Never-married, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
65, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,3086,0,20, United-States, >50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,25, United-States, <=50K
27, Private, Bachelors, Married-civ-spouse, Craft-repair, Other-relative, Black, Male,0,0,40, India, <=50K
64, Private, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
41, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States, >50K
29, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,45, United-States, <=50K
35, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
26, Self-emp-not-inc, Bachelors, Separated, Craft-repair, Not-in-family, White, Female,0,0,41, United-States, <=50K
27, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
43, Self-emp-inc, Some-college, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, United-States, >50K
30, Private, 10th, Never-married, Transport-moving, Own-child, White, Male,0,0,18, Yugoslavia, <=50K
56, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,35, United-States, <=50K
34, Local-gov, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Italy, <=50K
52, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
31, Self-emp-not-inc, 11th, Separated, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, >50K
46, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
49, Private, Assoc-acdm, Widowed, Adm-clerical, Unmarried, White, Female,0,0,45, France, <=50K
65, Private, Bachelors, Widowed, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
22, Private, Bachelors, Divorced, Transport-moving, Not-in-family, White, Female,0,0,32, United-States, <=50K
18, Private, Assoc-voc, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
38, Private, HS-grad, Never-married, Exec-managerial, Unmarried, White, Female,0,0,54, United-States, <=50K
58, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,37, United-States, <=50K
26, Federal-gov, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,50, United-States, <=50K
49, Self-emp-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,70, United-States, <=50K
37, Private, Bachelors, Married-spouse-absent, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Private, Bachelors, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, >50K
28, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,54, United-States, <=50K
55, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,40, United-States, >50K
28, Private, 10th, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,40, United-States, <=50K
29, Local-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
31, State-gov, Bachelors, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,45, United-States, >50K
27, Private, Bachelors, Married-spouse-absent, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Self-emp-not-inc, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,54, United-States, <=50K
36, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,60, United-States, <=50K
33, Private, HS-grad, Never-married, Prof-specialty, Wife, Black, Female,0,0,35, United-States, <=50K
21, Private, HS-grad, Never-married, Tech-support, Own-child, White, Female,0,0,40, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, United-States, <=50K
23, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,30, United-States, <=50K
54, Self-emp-inc, Bachelors, Widowed, Exec-managerial, Not-in-family, Black, Female,0,0,40, United-States, <=50K
27, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Private, Some-college, Divorced, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1902,48, United-States, >50K
33, Private, Doctorate, Separated, Other-service, Own-child, White, Female,4182,0,40, United-States, >50K
28, Private, HS-grad, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,1831,0,37, United-States, >50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,6720,0,60, United-States, >50K
47, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
27, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Female,0,0,45, United-States, <=50K
26, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
30, Local-gov, Some-college, Never-married, Prof-specialty, Wife, White, Male,0,0,40, United-States, <=50K
53, Federal-gov, HS-grad, Widowed, Craft-repair, Own-child, White, Male,0,0,35, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
38, Private, Assoc-voc, Never-married, Other-service, Not-in-family, Other, Female,0,0,40, United-States, <=50K
45, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,35, United-States, <=50K
52, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, >50K
37, Private, HS-grad, Never-married, Other-service, Wife, White, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Never-married, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
30, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Male,0,0,35, United-States, <=50K
36, Private, HS-grad, Divorced, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
40, Local-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,35, United-States, <=50K
40, Private, Prof-school, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,8568,0,40, United-States, >50K
40, Self-emp-not-inc, Some-college, Married-spouse-absent, Craft-repair, Husband, White, Male,0,0,30, Hungary, <=50K
20, Private, Some-college, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,15, United-States, <=50K
36, Private, Bachelors, Married-spouse-absent, Prof-specialty, Husband, Other, Male,0,0,65, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Mexico, <=50K
49, Local-gov, 11th, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,1461,4, United-States, <=50K
48, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Other, Male,0,0,40, United-States, >50K
30, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
24, Private, 10th, Never-married, Sales, Own-child, White, Male,0,0,30, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,8614,0,40, United-States, >50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
25, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, United-States, <=50K
30, Private, 5th-6th, Married-civ-spouse, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
25, State-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
49, State-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
55, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,0,0,30, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,50, Mexico, >50K
50, Private, Assoc-voc, Divorced, Other-service, Not-in-family, White, Male,0,0,25, United-States, <=50K
21, Private, HS-grad, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
24, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, United-States, >50K
20, Private, Some-college, Never-married, Protective-serv, Unmarried, Black, Female,0,0,40, United-States, <=50K
36, Private, Bachelors, Divorced, Machine-op-inspct, Other-relative, White, Male,0,0,40, United-States, <=50K
37, Private, Some-college, Separated, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,32, Trinadad&Tobago, <=50K
61, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Philippines, <=50K
38, Private, Some-college, Never-married, Sales, Wife, White, Female,0,0,30, United-States, <=50K
38, Local-gov, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,52, Puerto-Rico, >50K
85, Local-gov, HS-grad, Widowed, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,12, United-States, <=50K
37, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,1877,40, United-States, <=50K
27, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
55, Private, Masters, Married-civ-spouse, Farming-fishing, Own-child, White, Male,0,0,40, United-States, <=50K
67, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,1697,75, United-States, >50K
55, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
31, Private, Assoc-acdm, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
33, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,95, United-States, >50K
33, Private, Masters, Never-married, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
19, Local-gov, 10th, Never-married, Craft-repair, Own-child, White, Male,0,0,25, United-States, <=50K
47, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1977,45, United-States, >50K
42, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,15024,0,54, Iran, >50K
32, Private, 11th, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
68, State-gov, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,35, China, >50K
61, Private, HS-grad, Married-spouse-absent, Tech-support, Husband, Other, Male,0,0,40, Philippines, <=50K
43, Private, Masters, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,43, Yugoslavia, >50K
23, Private, Some-college, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
36, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,2799,0,45, United-States, <=50K
50, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,60, United-States, <=50K
18, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,35, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,42, United-States, <=50K
36, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,35, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
36, Private, Some-college, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,65, United-States, >50K
22, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
27, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
56, Private, Some-college, Widowed, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
42, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,45, United-States, >50K
27, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
26, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1696,40, United-States, >50K
23, Private, HS-grad, Married-spouse-absent, Machine-op-inspct, Not-in-family, White, Male,0,0,50, South, <=50K
33, Federal-gov, Masters, Divorced, Other-service, Husband, Black, Female,0,0,40, United-States, <=50K
42, Private, Bachelors, Widowed, Other-service, Not-in-family, White, Male,0,0,40, United-States, >50K
33, Self-emp-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,7687,0,54, United-States, <=50K
26, Private, Assoc-acdm, Never-married, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
55, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,40, United-States, >50K
40, Private, HS-grad, Never-married, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
51, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,70, Nicaragua, <=50K
