21, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
19, Private, Masters, Never-married, Craft-repair, Own-child, White, Female,0,0,20, United-States, <=50K
28, Private, 11th, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
44, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,38, United-States, <=50K
40, Local-gov, 7th-8th, Divorced, Craft-repair, Not-in-family, White, Female,0,0,24, Poland, <=50K
23, Local-gov, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,35, United-States, <=50K
29, Private, Assoc-acdm, Divorced, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
27, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States, <=50K
41, Private, Assoc-voc, Separated, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,38, United-States, <=50K
43, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, >50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,60, United-States, >50K
42, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Female,0,0,40, India, >50K
41, Private, 7th-8th, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
56, Private, 5th-6th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
55, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
59, Private, Bachelors, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,1894,16, United-States, >50K
21, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,16, United-States, <=50K
79, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,35, United-States, <=50K
25, Private, Assoc-acdm, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,35, England, <=50K
48, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
38, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, <=50K
67, Self-emp-not-inc, HS-grad, Widowed, Sales, Not-in-family, White, Female,0,0,7, United-States, <=50K
53, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Female,0,0,40, United-States, >50K
31, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,0,54, United-States, >50K
37, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,40, Portugal, >50K
50, Self-emp-not-inc, Masters, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,40, United-States, <=50K
38, Private, Doctorate, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,50, United-States, <=50K
36, Self-emp-not-inc, Bachelors, Never-married, Transport-moving, Own-child, White, Male,0,0,70, United-States, <=50K
63, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, United-States, <=50K
53, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,14124,0,40, United-States, <=50K
31, Private, HS-grad, Married-spouse-absent, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Haiti, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, United-States, <=50K
39, Private, Assoc-voc, Widowed, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Never-married, Sales, Husband, White, Male,0,0,45, United-States, <=50K
43, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, Prof-school, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,4130,0,40, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, Masters, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
52, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,48, United-States, <=50K
35, Private, HS-grad, Separated, Craft-repair, Not-in-family, White, Male,0,1902,40, United-States, >50K
56, Private, Some-college, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,20, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,50, United-States, >50K
21, Private, Bachelors, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,38, United-States, <=50K
22, Private, HS-grad, Separated, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
28, Private, 12th, Never-married, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
54, Private, HS-grad, Divorced, Adm-clerical, Husband, White, Female,0,0,10, United-States, <=50K
24, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,50, United-States, <=50K
44, Private, 5th-6th, Never-married, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K
32, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,20, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,45, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
55, State-gov, Bachelors, Divorced, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
27, Private, Doctorate, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Farming-fishing, Own-child, Black, Male,0,0,45, United-States, <=50K
31, Private, Assoc-voc, Divorced, Sales, Husband, Black, Male,0,0,20, United-States, <=50K
48, Self-emp-inc, Some-college, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,35, Mexico, >50K
44, Private, Some-college, Divorced, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
38, Private, Bachelors, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
39, Private, Bachelors, Never-married, Adm-clerical, Husband, Black, Male,0,0,40, United-States, <=50K
40, Private, Some-college, Married-spouse-absent, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
61, Private, 12th, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
25, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
57, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,60, United-States, >50K
47, Local-gov, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,35, United-States, <=50K
26, Private, Masters, Never-married, Sales, Husband, White, Female,0,0,38, United-States, <=50K
57, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
28, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1887,45, United-States, <=50K
58, Private, HS-grad, Divorced, Machine-op-inspct, Wife, Black, Female,0,0,40, United-States, <=50K
45, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,54, United-States, >50K
41, Private, HS-grad, Married-civ-spouse, Sales, Other-relative, White, Male,0,0,52, United-States, >50K
27, Local-gov, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,42, United-States, >50K
26, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,20, United-States, <=50K
58, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Female,15827,0,60, United-States, >50K
19, Private, HS-grad, Married-spouse-absent, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
63, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,20, United-States, >50K
29, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,54, United-States, >50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
24, Private, Assoc-acdm, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,30, United-States, <=50K
25, Private, Bachelors, Never-married, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,1977,40, United-States, <=50K
26, Private, Some-college, Never-married, Sales, Husband, White, Female,0,0,40, United-States, <=50K
34, Self-emp-not-inc, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Tech-support, Other-relative, Other, Male,0,0,54, United-States, <=50K
28, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, >50K
29, Private, Some-college, Divorced, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
29, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,20, United-States, <=50K
31, Self-emp-not-inc, 11th, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,7298,0,50, United-States, <=50K
59, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Sales, Other-relative, White, Female,0,0,17, United-States, <=50K
53, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Male,0,0,26, United-States, <=50K
57, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Mexico, >50K
32, Local-gov, HS-grad, Divorced, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,48, United-States, <=50K
33, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
58, Self-emp-not-inc, Bachelors, Widowed, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, Masters, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,1902,40, United-States, >50K
50, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,40, United-States, >50K
24, Local-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,3297,0,60, United-States, <=50K
34, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,48, United-States, <=50K
18, Private, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,0,25, United-States, <=50K
34, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,25, United-States, <=50K
35, Private, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,40, Poland, <=50K
27, Private, Masters, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,45, United-States, >50K
51, Self-emp-inc, Bachelors, Never-married, Farming-fishing, Husband, White, Male,5178,0,40, United-States, <=50K
44, Self-emp-not-inc, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,32, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
48, Self-emp-inc, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,40, United-States, >50K
26, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,50, United-States, <=50K
41, Private, Bachelors, Divorced, Craft-repair, Husband, White, Female,0,0,60, United-States, >50K
49, Private, Some-college, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,54, United-States, <=50K
45, Federal-gov, Doctorate, Married-civ-spouse, Adm-clerical, Other-relative, White, Female,0,0,40, Mexico, >50K
46, Private, 5th-6th, Married-civ-spouse, Other-service, Husband, White, Female,0,0,35, United-States, <=50K
67, Private, HS-grad, Widowed, Protective-serv, Not-in-family, White, Male,0,0,10, United-States, <=50K
30, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,48, United-States, <=50K
27, Private, 1st-4th, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
49, Private, Assoc-acdm, Divorced, Exec-managerial, Husband, White, Male,15024,0,46, United-States, <=50K
35, Private, HS-grad, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, Bachelors, Divorced, Handlers-cleaners, Husband, Black, Male,3271,0,40, United-States, <=50K
50, Local-gov, 5th-6th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States, >50K
31, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,94, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,45, United-States, <=50K
42, State-gov, Assoc-acdm, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Mexico, <=50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, Asian-Pac-Islander, Male,7687,0,40, United-States, >50K
56, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Protective-serv, Unmarried, White, Male,0,0,54, United-States, <=50K
35, Private, HS-grad, Widowed, Tech-support, Husband, White, Female,0,0,40, United-States, <=50K
26, Private, 9th, Never-married, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
51, Private, Assoc-voc, Divorced, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
23, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,20, United-States, >50K
45, Private, 1st-4th, Married-civ-spouse, Transport-moving, Husband, White, Male,15024,0,60, United-States, >50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
39, Private, Assoc-voc, Separated, Other-service, Not-in-family, White, Male,0,0,60, United-States, >50K
44, Self-emp-inc, Bachelors, Married-civ-spouse, Transport-moving, Unmarried, White, Male,0,0,60, United-States, <=50K
42, Federal-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,45, United-States, <=50K
61, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
25, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, United-States, <=50K
36, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
24, Private, 11th, Never-married, Protective-serv, Unmarried, White, Male,0,0,65, United-States, <=50K
