27, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,11627,0,50, United-States, >50K
43, Private, Some-college, Widowed, Farming-fishing, Unmarried, Black, Female,0,0,40, Philippines, <=50K
23, State-gov, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,40, United-States, <=50K
51, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
26, Private, Bachelors, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
44, Local-gov, HS-grad, Widowed, Other-service, Unmarried, White, Female,2208,0,40, Outlying-US(Guam-USVI-etc), <=50K
67, Self-emp-not-inc, Masters, Widowed, Other-service, Not-in-family, White, Female,0,0,40, United-States, >50K
51, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Divorced, Craft-repair, Own-child, White, Male,0,0,80, United-States, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
51, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
28, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,48, United-States, <=50K
19, State-gov, Some-college, Married-spouse-absent, Tech-support, Own-child, White, Male,0,0,20, United-States, <=50K
58, Private, Some-college, Married-AF-spouse, Other-service, Wife, White, Female,0,0,40, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,45, United-States, >50K
39, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7298,0,50, United-States, >50K
28, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
51, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Unmarried, White, Male,0,0,45, United-States, <=50K
23, Private, Some-college, Separated, Sales, Not-in-family, White, Female,0,0,10, United-States, <=50K
27, Private, HS-grad, Separated, Other-service, Unmarried, Black, Female,0,0,30, United-States, <=50K
58, Self-emp-not-inc, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,38, United-States, <=50K
49, Self-emp-not-inc, Prof-school, Married-AF-spouse, Prof-specialty, Not-in-family, White, Male,99999,0,50, Dominican-Republic, >50K
40, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, >50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
64, Private, Assoc-voc, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,60, United-States, <=50K
41, Private, HS-grad, Separated, Farming-fishing, Unmarried, Black, Female,0,0,24, United-States, <=50K
34, Local-gov, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,4399,0,40, United-States, <=50K
26, Private, 10th, Married-civ-spouse, Sales, Wife, White, Male,0,0,32, United-States, <=50K
49, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
29, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Private, Prof-school, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
20, Private, Masters, Never-married, Sales, Unmarried, Other, Female,0,0,20, United-States, <=50K
57, Private, 7th-8th, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,48, United-States, <=50K
27, Private, Masters, Married-spouse-absent, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
56, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
32, Private, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,35, United-States, <=50K
36, Self-emp-not-inc, HS-grad, Never-married, Other-service, Unmarried, White, Male,1571,0,30, United-States, <=50K
30, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
37, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,30, United-States, <=50K
37, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
53, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Separated, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
46, Self-emp-not-inc, Masters, Separated, Prof-specialty, Husband, White, Male,0,0,25, United-States, <=50K
77, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,30, Haiti, <=50K
59, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Japan, >50K
59, Federal-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1882,50, United-States, <=50K
77, Private, Bachelors, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,20, United-States, <=50K
30, Private, HS-grad, Divorced, Sales, Unmarried, White, Male,0,0,20, United-States, <=50K
39, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, <=50K
47, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1880,45, United-States, >50K
57, Local-gov, 11th, Widowed, Adm-clerical, Wife, White, Female,0,0,38, United-States, <=50K
43, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
48, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,1669,40, United-States, <=50K
20, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,25, United-States, <=50K
42, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Male,0,0,35, United-States, <=50K
41, Private, HS-grad, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
59, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1888,48, Hong, >50K
53, Private, Bachelors, Never-married, Exec-managerial, Wife, White, Female,0,0,40, United-States, >50K
32, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
47, Private, Masters, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,55, United-States, >50K
40, Private, 11th, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,54, Mexico, >50K
45, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,35, United-States, >50K
40, Private, 1st-4th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
36, Private, 11th, Married-civ-spouse, Transport-moving, Husband, White, Male,7687,0,50, United-States, >50K
33, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Nicaragua, <=50K
46, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,38, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,8, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
52, Local-gov, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
29, Private, 10th, Never-married, Sales, Not-in-family, Black, Female,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Prof-specialty, Other-relative, White, Male,0,0,35, United-States, <=50K
65, Private, HS-grad, Never-married, Other-service, Husband, White, Male,0,0,20, United-States, <=50K
60, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Other-service, Wife, White, Female,0,0,30, United-States, <=50K
36, State-gov, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,38, United-States, >50K
41, Self-emp-inc, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,3423,0,70, United-States, <=50K
31, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,38, United-States, <=50K
52, Private, 10th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, India, <=50K
38, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,45, United-States, >50K
48, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1887,40, United-States, >50K
29, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
27, Self-emp-inc, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,48, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,60, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
39, Self-emp-inc, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
42, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Female,2168,0,50, United-States, <=50K
22, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,30, United-States, <=50K
30, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
53, Private, Prof-school, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
61, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,99999,0,54, United-States, >50K
54, Private, Masters, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,15, United-States, >50K
52, Private, Assoc-voc, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,48, United-States, <=50K
43, Private, HS-grad, Divorced, Craft-repair, Unmarried, Black, Female,0,0,35, Columbia, <=50K
33, Local-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Philippines, <=50K
39, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
17, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,20, United-States, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
36, Local-gov, Some-college, Never-married, Transport-moving, Other-relative, White, Male,0,1740,35, United-States, <=50K
53, Private, Prof-school, Divorced, Craft-repair, Not-in-family, White, Female,0,0,30, United-States, <=50K
58, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
29, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
22, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
54, Private, 9th, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,40, United-States, >50K
21, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,50, United-States, <=50K
58, Private, Prof-school, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
41, State-gov, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
25, Private, 9th, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Tech-support, Own-child, White, Female,0,0,20, United-States, <=50K
52, Federal-gov, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
21, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,35, United-States, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Widowed, Craft-repair, Unmarried, White, Female,0,0,38, United-States, <=50K
38, Local-gov, 7th-8th, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
43, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, United-States, >50K
25, Self-emp-not-inc, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
58, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
47, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
60, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
54, Self-emp-not-inc, 10th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,43, United-States, >50K
21, Local-gov, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, United-States, <=50K
50, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, United-States, >50K
40, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,3103,0,30, Cambodia, <=50K
53, Private, 7th-8th, Separated, Other-service, Not-in-family, White, Female,0,0,25, United-States, <=50K
42, Private, Masters, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
43, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, State-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, >50K
35, State-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1887,40, United-States, >50K
27, Private, 10th, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
59, Private, 10th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, >50K
64, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
40, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, >50K
24, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,60, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Tech-support, Not-in-family, White, Female,0,0,25, United-States, <=50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
52, State-gov, Some-college, Never-married, Craft-repair, Wife, White, Male,0,0,25, United-States, >50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
73, Private, 11th, Married-civ-spouse, Sales, Husband, Black, Male,0,0,20, Cuba, >50K
28, Private, Some-college, Divorced, Priv-house-serv, Unmarried, White, Female,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,10, United-States, <=50K
