21, Private, HS-grad, Married-spouse-absent, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, Dominican-Republic, <=50K
37, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
26, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,0,0,40, Portugal, <=50K
42, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, Germany, >50K
43, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,7298,0,40, Italy, >50K
29, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,50, Cuba, >50K
33, Private, HS-grad, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, France, <=50K
57, Self-emp-not-inc, Some-college, Divorced, Exec-managerial, Not-in-family, Other, Female,0,0,50, El-Salvador, <=50K
27, Private, Some-college, Married-civ-spouse, Tech-support, Unmarried, White, Male,0,0,40, United-States, <=50K
32, State-gov, Some-college, Divorced, Machine-op-inspct, Wife, Asian-Pac-Islander, Female,0,0,10, Philippines, <=50K
89, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,37, Italy, <=50K
72, Private, Some-college, Married-civ-spouse, Sales, Unmarried, Asian-Pac-Islander, Male,2175,0,10, Puerto-Rico, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Scotland, <=50K
18, Private, 11th, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,24, El-Salvador, <=50K
25, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Male,0,1977,20, El-Salvador, <=50K
48, Self-emp-not-inc, Some-college, Separated, Protective-serv, Unmarried, White, Female,0,0,70, Portugal, <=50K
34, Private, Assoc-voc, Separated, Exec-managerial, Husband, White, Male,0,1887,44, South, >50K
37, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,60, Greece, >50K
51, Local-gov, HS-grad, Separated, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
36, Private, Bachelors, Never-married, Sales, Not-in-family, Black, Female,0,0,50, Iran, <=50K
60, Private, Assoc-voc, Divorced, Adm-clerical, Husband, White, Male,0,0,40, Philippines, <=50K
47, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Wife, Other, Female,0,0,40, India, >50K
47, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, Hungary, >50K
23, Private, 1st-4th, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, Haiti, <=50K
58, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, Columbia, <=50K
44, Private, Some-college, Divorced, Other-service, Unmarried, White, Male,0,0,35, Peru, <=50K
29, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Other, Male,0,0,35, Philippines, <=50K
33, Local-gov, Some-college, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Hungary, <=50K
44, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
22, State-gov, Some-college, Never-married, Tech-support, Not-in-family, Amer-Indian-Eskimo, Female,0,0,15, Nicaragua, <=50K
22, Private, HS-grad, Never-married, Prof-specialty, Own-child, Other, Female,0,0,20, Mexico, <=50K
50, State-gov, Assoc-voc, Widowed, Exec-managerial, Husband, Black, Male,11649,0,50, Outlying-US(Guam-USVI-etc), >50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1887,40, Puerto-Rico, <=50K
35, Private, Bachelors, Never-married, Sales, Not-in-family, Other, Male,0,0,60, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,37, Haiti, <=50K
23, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,30, Mexico, <=50K
32, Local-gov, 12th, Married-civ-spouse, Machine-op-inspct, Other-relative, Black, Male,0,0,37, Vietnam, <=50K
56, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,40, England, >50K
34, Local-gov, Bachelors, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,36, France, <=50K
67, Self-emp-not-inc, Doctorate, Separated, Exec-managerial, Husband, Black, Male,24429,0,50, Yugoslavia, >50K
22, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,10, Guatemala, <=50K
41, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,99999,0,70, Laos, >50K
54, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Columbia, >50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,45, Columbia, <=50K
33, Federal-gov, Bachelors, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, Ecuador, <=50K
75, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,30, Cambodia, <=50K
32, Private, Assoc-voc, Widowed, Prof-specialty, Other-relative, Amer-Indian-Eskimo, Female,0,0,30, Yugoslavia, <=50K
51, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, Guatemala, >50K
49, Private, Some-college, Divorced, Craft-repair, Unmarried, Black, Female,4067,0,50, El-Salvador, <=50K
40, Private, Prof-school, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,60, Italy, <=50K
40, Private, Assoc-acdm, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Portugal, <=50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, El-Salvador, <=50K
50, Private, Some-college, Separated, Prof-specialty, Husband, Other, Female,0,0,30, United-States, <=50K
24, Private, HS-grad, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Canada, <=50K
25, Private, HS-grad, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,12, United-States, <=50K
34, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
46, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,15024,0,40, Dominican-Republic, >50K
42, Private, Bachelors, Divorced, Craft-repair, Unmarried, Black, Female,0,0,40, Yugoslavia, <=50K
35, Local-gov, HS-grad, Divorced, Handlers-cleaners, Unmarried, White, Male,0,0,40, Puerto-Rico, <=50K
51, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Ireland, <=50K
20, Private, 11th, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,32, Outlying-US(Guam-USVI-etc), <=50K
46, Local-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,25, Italy, <=50K
34, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,48, China, <=50K
20, State-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,20, El-Salvador, <=50K
27, Self-emp-not-inc, Bachelors, Never-married, Sales, Not-in-family, Black, Male,0,0,50, Dominican-Republic, <=50K
28, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Laos, >50K
43, Local-gov, Some-college, Separated, Prof-specialty, Husband, White, Female,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
64, Private, Masters, Married-spouse-absent, Exec-managerial, Own-child, Other, Male,0,0,40, Honduras, <=50K
62, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,4640,0,38, Puerto-Rico, >50K
34, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,45, Dominican-Republic, <=50K
39, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, Vietnam, >50K
62, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,20, Columbia, <=50K
36, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Laos, <=50K
21, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,35, China, <=50K
40, Federal-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Scotland, <=50K
51, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,45, El-Salvador, >50K
57, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,65, Scotland, <=50K
19, Private, Bachelors, Never-married, Other-service, Unmarried, Other, Male,0,0,40, South, <=50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Puerto-Rico, >50K
49, Local-gov, Assoc-voc, Married-civ-spouse, Other-service, Wife, Other, Male,0,0,32, India, <=50K
46, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,50, Cambodia, >50K
22, Private, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,20, Hong, <=50K
49, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,70, United-States, >50K
23, Private, Bachelors, Never-married, Other-service, Own-child, Black, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Other, Male,0,0,44, Columbia, <=50K
26, Private, HS-grad, Never-married, Prof-specialty, Own-child, Black, Female,0,0,40, Hong, <=50K
36, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Haiti, <=50K
51, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,3363,0,30, England, <=50K
19, Local-gov, 11th, Never-married, Exec-managerial, Own-child, Black, Female,0,0,20, India, <=50K
43, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,50, Honduras, <=50K
67, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,45, Portugal, >50K
18, Private, Some-college, Never-married, Protective-serv, Own-child, Black, Male,0,0,15, France, <=50K
46, State-gov, HS-grad, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,25, Trinadad&Tobago, <=50K
40, Private, Assoc-acdm, Married-spouse-absent, Sales, Husband, White, Female,0,0,40, Hong, <=50K
31, Local-gov, HS-grad, Divorced, Exec-managerial, Own-child, Black, Female,0,1863,63, Germany, <=50K
42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
19, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,25, Hong, <=50K
45, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, Japan, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,30, Taiwan, >50K
35, Private, 9th, Never-married, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,30, Italy, <=50K
19, Private, Some-college, Never-married, Armed-Forces, Husband, Asian-Pac-Islander, Male,0,0,40, Columbia, <=50K
32, Private, Some-college, Never-married, Other-service, Not-in-family, Other, Female,0,0,50, Cambodia, <=50K
42, Private, Doctorate, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,2053,60, England, <=50K
48, Private, Some-college, Divorced, Sales, Unmarried, Black, Female,0,0,45, Philippines, >50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Puerto-Rico, <=50K
33, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,50, United-States, <=50K
20, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
20, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, Laos, <=50K
41, Private, Bachelors, Never-married, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Female,0,0,45, Iran, <=50K
26, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Other, Male,0,0,40, Cambodia, <=50K
43, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, Black, Female,0,0,40, Cuba, <=50K
28, Private, Bachelors, Married-spouse-absent, Other-service, Not-in-family, Black, Female,0,0,40, Guatemala, <=50K
46, Private, 7th-8th, Married-spouse-absent, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
36, Private, 9th, Divorced, Other-service, Not-in-family, Black, Female,0,0,30, Canada, <=50K
19, Private, 10th, Never-married, Exec-managerial, Own-child, White, Male,0,0,60, United-States, <=50K
44, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,35, Puerto-Rico, <=50K
20, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Male,0,0,25, Iran, <=50K
20, Private, HS-grad, Never-married, Other-service, Unmarried, White, Male,0,0,40, Thailand, <=50K
43, State-gov, 10th, Divorced, Craft-repair, Not-in-family, Other, Male,0,0,45, England, <=50K
51, Private, 10th, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,3921,0,40, China, <=50K
37, Private, Some-college, Divorced, Prof-specialty, Own-child, Black, Male,0,0,40, Iran, <=50K
28, Private, Bachelors, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, Jamaica, <=50K
59, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, Guatemala, >50K
41, Private, 10th, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Cuba, <=50K
63, Self-emp-not-inc, Masters, Married-civ-spouse, Handlers-cleaners, Husband, Black, Female,0,0,30, Laos, <=50K
25, Self-emp-not-inc, HS-grad, Never-married, Protective-serv, Unmarried, White, Male,0,0,40, United-States, <=50K
69, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,4, Nicaragua, >50K
43, Private, 11th, Married-civ-spouse, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,7687,0,40, Laos, >50K
26, Private, 10th, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,35, Cambodia, <=50K
44, Private, Bachelors, Separated, Protective-serv, Wife, White, Female,0,0,40, South, <=50K
28, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, Laos, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Black, Male,0,0,40, Haiti, <=50K
55, Private, Assoc-acdm, Never-married, Transport-moving, Unmarried, White, Female,0,0,40, South, <=50K
19, Private, Some-college, Never-married, Protective-serv, Own-child, White, Female,0,0,25, China, <=50K
46, Self-emp-not-inc, Some-college, Divorced, Machine-op-inspct, Husband, Black, Male,0,0,60, Trinadad&Tobago, <=50K
22, Private, Some-college, Married-civ-spouse, Other-service, Own-child, Black, Male,0,0,40, Poland, <=50K
60, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
32, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, Trinadad&Tobago, <=50K
40, Local-gov, Doctorate, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,25, France, <=50K
33, Private, 5th-6th, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,38, Cuba, <=50K
51, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,7687,0,40, Ireland, >50K
26, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,1879,45, Japan, >50K
20, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, Taiwan, <=50K
47, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Italy, >50K
57, Local-gov, Doctorate, Divorced, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, South, <=50K
25, Private, HS-grad, Separated, Exec-managerial, Husband, White, Male,0,0,40, Iran, >50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Hungary, <=50K
52, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,35, Iran, <=50K
32, Private, 11th, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,50, India, <=50K
24, Private, Bachelors, Never-married, Sales, Own-child, Other, Female,0,0,40, United-States, <=50K
28, Private, Assoc-acdm, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,20, England, <=50K
29, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Female,0,0,40, Ecuador, <=50K
51, Private, Assoc-acdm, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,42, China, >50K
50, Federal-gov, 12th, Widowed, Exec-managerial, Wife, Black, Male,0,2373,40, Germany, >50K
41, Private, Doctorate, Divorced, Protective-serv, Unmarried, Black, Female,0,0,40, Cambodia, <=50K
49, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Machine-op-inspct, Wife, Black, Male,7298,0,30, Dominican-Republic, >50K
33, Private, Some-college, Married-civ-spouse, Other-service, Husband, Other, Female,0,0,40, Hong, >50K
46, Private, Some-college, Separated, Prof-specialty, Unmarried, White, Female,0,0,45, Cuba, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Female,0,0,12, El-Salvador, <=50K
34, Local-gov, Bachelors, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,44, Thailand, <=50K
17, Private, 12th, Never-married, Sales, Own-child, Other, Male,0,0,15, Honduras, <=50K
22, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,30, Cuba, <=50K
26, Private, 10th, Never-married, Exec-managerial, Husband, White, Female,0,0,40, Thailand, <=50K
35, Private, Assoc-acdm, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,40, Laos, <=50K
33, Private, HS-grad, Separated, Handlers-cleaners, Unmarried, Amer-Indian-Eskimo, Female,0,0,20, Vietnam, <=50K
23, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, India, >50K
45, Self-emp-not-inc, Masters, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,13393,0,50, United-States, >50K
