36, Private, HS-grad, Divorced, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
17, Private, 9th, Never-married, Sales, Own-child, White, Male,0,0,16, United-States, <=50K
62, Self-emp-not-inc, 9th, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,20, United-States, <=50K
23, Private, 11th, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
42, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, >50K
37, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Poland, <=50K
28, Local-gov, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,1978,40, United-States, <=50K
37, Self-emp-not-inc, Bachelors, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
40, Private, Bachelors, Never-married, Exec-managerial, Unmarried, White, Female,3467,0,40, United-States, <=50K
40, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
36, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
44, Local-gov, HS-grad, Divorced, Sales, Husband, White, Male,3718,0,50, United-States, <=50K
74, Private, 7th-8th, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,20, United-States, <=50K
33, State-gov, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K
28, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, <=50K
21, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
49, Private, 5th-6th, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
28, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,60, United-States, <=50K
28, Federal-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, United-States, >50K
43, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
20, Private, HS-grad, Married-civ-spouse, Sales, Own-child, Black, Male,0,0,30, Italy, <=50K
49, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, Italy, >50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
49, Private, 9th, Divorced, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
35, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,42, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,45, United-States, >50K
48, Private, Bachelors, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
46, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,7687,0,45, United-States, >50K
27, Local-gov, Assoc-voc, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
37, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, >50K
49, Private, HS-grad, Separated, Sales, Unmarried, Black, Male,0,0,40, Portugal, <=50K
46, Local-gov, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
36, Self-emp-inc, Masters, Married-civ-spouse, Protective-serv, Husband, White, Male,3461,0,43, Italy, >50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,15024,0,40, United-States, >50K
28, Private, Masters, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, United-States, <=50K
37, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,2414,60, United-States, >50K
28, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
18, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
60, Self-emp-not-inc, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,37, United-States, <=50K
58, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, <=50K
20, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
73, Private, HS-grad, Widowed, Machine-op-inspct, Husband, Black, Male,0,0,16, United-States, <=50K
17, Private, 10th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,20, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
31, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, Columbia, >50K
45, Private, HS-grad, Never-married, Protective-serv, Unmarried, White, Female,0,0,50, United-States, <=50K
55, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, India, <=50K
28, Private, 9th, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,54, United-States, <=50K
36, Local-gov, Masters, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,0,65, United-States, <=50K
19, Local-gov, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,17, United-States, <=50K
34, Private, HS-grad, Never-married, Craft-repair, Unmarried, Black, Female,0,0,40, United-States, <=50K
56, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
17, Private, 9th, Never-married, Sales, Own-child, White, Male,0,0,16, United-States, <=50K
19, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Female,99999,0,23, United-States, <=50K
55, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
48, Local-gov, Doctorate, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, >50K
35, Self-emp-not-inc, Bachelors, Married-spouse-absent, Other-service, Not-in-family, White, Female,0,0,50, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
22, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,38, United-States, <=50K
22, Private, Some-college, Never-married, Sales, Other-relative, White, Female,0,0,84, United-States, <=50K
30, Private, Bachelors, Divorced, Craft-repair, Not-in-family, White, Female,0,0,30, United-States, <=50K
21, Self-emp-not-inc, HS-grad, Separated, Craft-repair, Own-child, White, Male,0,0,40, Ecuador, <=50K
30, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,1497,40, United-States, >50K
28, Self-emp-not-inc, Some-college, Divorced, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, Federal-gov, 1st-4th, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1880,50, United-States, >50K
52, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,45, United-States, <=50K
69, Private, HS-grad, Divorced, Tech-support, Not-in-family, White, Male,3202,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, Bachelors, Never-married, Sales, Own-child, White, Female,0,0,3, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,2012,40, United-States, <=50K
37, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,30, United-States, <=50K
62, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,54, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,78, United-States, >50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
42, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, China, <=50K
67, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
22, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
39, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
52, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Female,10577,0,50, United-States, >50K
53, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Female,3997,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Sales, Other-relative, White, Male,0,0,45, United-States, <=50K
39, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,50, Thailand, <=50K
32, Self-emp-not-inc, Bachelors, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,60, United-States, <=50K
45, Private, Prof-school, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,15024,0,50, United-States, >50K
25, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,54, United-States, <=50K
30, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Female,0,0,45, United-States, <=50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1730,65, United-States, <=50K
27, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Dominican-Republic, <=50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,7324,0,45, United-States, >50K
47, Federal-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Ireland, >50K
47, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Self-emp-not-inc, Bachelors, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,25, Ecuador, <=50K
32, Self-emp-not-inc, Some-college, Divorced, Craft-repair, Not-in-family, White, Female,0,823,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,80, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1887,40, United-States, >50K
56, Private, 7th-8th, Divorced, Exec-managerial, Unmarried, White, Female,0,0,38, United-States, <=50K
52, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K
42, Private, Assoc-acdm, Never-married, Exec-managerial, Wife, White, Female,0,0,40, United-States, >50K
28, State-gov, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
47, Local-gov, Some-college, Never-married, Exec-managerial, Wife, White, Female,0,0,70, United-States, >50K
49, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
41, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
32, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, Black, Male,0,0,15, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,42, China, <=50K
51, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,32, United-States, <=50K
51, Self-emp-inc, 9th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
51, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,50, United-States, <=50K
35, Private, HS-grad, Divorced, Priv-house-serv, Not-in-family, White, Male,0,0,20, United-States, <=50K
52, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
43, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,45, United-States, >50K
68, Local-gov, 7th-8th, Widowed, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
22, Private, Masters, Never-married, Sales, Own-child, White, Female,0,0,32, United-States, <=50K
61, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,3325,0,40, United-States, <=50K
44, Private, Some-college, Never-married, Exec-managerial, Wife, White, Male,3465,0,15, United-States, <=50K
40, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,25, United-States, <=50K
19, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,1887,40, United-States, >50K
24, Private, 9th, Never-married, Protective-serv, Own-child, White, Female,0,0,10, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
36, Federal-gov, Bachelors, Never-married, Exec-managerial, Wife, White, Male,0,0,50, United-States, >50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
48, Private, Bachelors, Widowed, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,43, United-States, <=50K
49, Private, Masters, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,20, United-States, <=50K
36, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
45, Local-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Ecuador, <=50K
44, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Female,8462,0,40, Peru, >50K
40, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
