25, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,14083,0,50, Dominican-Republic, >50K
51, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,88, Cambodia, >50K
36, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Hungary, >50K
51, Federal-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, >50K
26, Private, 10th, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, Puerto-Rico, <=50K
40, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,3113,0,50, Thailand, >50K
53, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, Ecuador, <=50K
52, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Hong, <=50K
23, Private, 10th, Never-married, Other-service, Not-in-family, Black, Female,0,0,20, Italy, <=50K
34, Private, Assoc-voc, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,60, Honduras, <=50K
58, Private, 5th-6th, Separated, Craft-repair, Husband, Other, Female,0,0,49, Philippines, <=50K
25, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, Other, Male,0,0,50, Hungary, <=50K
52, Private, Masters, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,35, Germany, >50K
31, Private, HS-grad, Never-married, Sales, Not-in-family, Other, Female,0,0,30, Mexico, <=50K
37, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, Dominican-Republic, >50K
35, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
35, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,54, Laos, >50K
42, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, Haiti, <=50K
35, Private, Assoc-voc, Married-civ-spouse, Protective-serv, Husband, Other, Male,0,0,50, South, >50K
28, Federal-gov, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,35, Guatemala, <=50K
28, Private, 9th, Never-married, Prof-specialty, Husband, Other, Female,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
20, Private, HS-grad, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Scotland, <=50K
30, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, Black, Male,0,0,40, Columbia, >50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,15024,0,50, Vietnam, >50K
62, Private, Masters, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,1887,40, Canada, <=50K
20, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,20, Iran, >50K
89, Self-emp-not-inc, Some-college, Widowed, Priv-house-serv, Not-in-family, Black, Male,0,0,35, Japan, <=50K
22, Private, Bachelors, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,40, Mexico, <=50K
39, Private, Some-college, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, Guatemala, <=50K
28, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,1887,30, Jamaica, >50K
22, Private, HS-grad, Never-married, Prof-specialty, Own-child, Black, Female,0,0,40, Thailand, <=50K
31, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
54, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Guatemala, <=50K
35, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,35, Germany, <=50K
22, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,20, Jamaica, <=50K
33, Private, 10th, Married-civ-spouse, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,72, Cuba, >50K
28, Private, Bachelors, Married-civ-spouse, Farming-fishing, Own-child, Black, Female,4703,0,40, Cambodia, >50K
31, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,80, Ireland, <=50K
45, Private, Assoc-acdm, Married-civ-spouse, Priv-house-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, Haiti, <=50K
53, Federal-gov, Masters, Married-civ-spouse, Sales, Husband, Other, Male,0,0,48, Jamaica, >50K
45, Self-emp-not-inc, Some-college, Married-spouse-absent, Exec-managerial, Husband, White, Male,0,0,40, Cuba, >50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Other, Male,0,0,45, Canada, <=50K
18, Private, 9th, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,44, Yugoslavia, <=50K
43, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, Japan, <=50K
57, Private, Bachelors, Widowed, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Taiwan, <=50K
52, Self-emp-not-inc, Doctorate, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,60, Philippines, <=50K
29, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, England, <=50K
22, Private, HS-grad, Never-married, Sales, Wife, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
30, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,0,50, Cuba, >50K
21, Private, Some-college, Never-married, Other-service, Own-child, Other, Female,0,0,8, France, <=50K
30, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Haiti, >50K
59, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, Portugal, <=50K
50, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, Black, Male,15024,0,50, Yugoslavia, >50K
23, Private, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Japan, <=50K
35, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,65, Yugoslavia, >50K
28, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Cuba, <=50K
35, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, Vietnam, >50K
26, Private, Prof-school, Divorced, Other-service, Not-in-family, Black, Female,0,0,38, France, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,8, Dominican-Republic, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
25, Private, Bachelors, Never-married, Craft-repair, Husband, White, Female,0,0,40, Yugoslavia, <=50K
41, Private, 5th-6th, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, France, <=50K
32, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Laos, <=50K
49, Private, HS-grad, Married-spouse-absent, Craft-repair, Wife, Other, Female,0,0,40, Greece, <=50K
20, Private, Assoc-voc, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Japan, <=50K
33, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Other, Female,5490,0,40, Cambodia, >50K
27, Local-gov, Bachelors, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,45, Honduras, >50K
36, Private, HS-grad, Never-married, Sales, Husband, Asian-Pac-Islander, Male,3948,0,50, Philippines, >50K
19, Private, Bachelors, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Male,0,0,20, Thailand, <=50K
22, Private, HS-grad, Never-married, Armed-Forces, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
33, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, France, <=50K
28, Private, Some-college, Never-married, Adm-clerical, Wife, White, Female,0,0,40, Iran, <=50K
57, Private, Some-college, Divorced, Other-service, Unmarried, Black, Male,0,0,40, Taiwan, <=50K
49, Private, Prof-school, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,60, Cuba, <=50K
32, Private, Prof-school, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,7298,0,45, France, >50K
40, State-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Wife, Amer-Indian-Eskimo, Female,0,0,40, Poland, >50K
29, Private, HS-grad, Never-married, Tech-support, Unmarried, Asian-Pac-Islander, Female,0,0,40, Cambodia, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,35, Cambodia, >50K
31, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, India, >50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Black, Male,0,0,40, Italy, <=50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,50, Canada, <=50K
35, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,45, Germany, <=50K
61, Self-emp-not-inc, Prof-school, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,3103,0,24, Guatemala, >50K
70, Private, Bachelors, Separated, Sales, Not-in-family, Black, Female,3056,0,20, Hungary, >50K
27, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,20, Germany, <=50K
20, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Thailand, <=50K
38, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, Greece, >50K
31, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, Germany, <=50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
38, Private, Masters, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,7298,0,40, Guatemala, >50K
44, Private, HS-grad, Divorced, Transport-moving, Unmarried, White, Female,0,1485,48, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,15024,0,50, Poland, >50K
35, Federal-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,35, Iran, <=50K
26, Private, HS-grad, Never-married, Priv-house-serv, Not-in-family, White, Female,0,0,40, Thailand, <=50K
21, Private, Some-college, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
46, Self-emp-not-inc, Some-college, Divorced, Farming-fishing, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Portugal, <=50K
23, Private, Some-college, Never-married, Craft-repair, Own-child, Other, Female,0,1740,30, Laos, <=50K
44, Private, Masters, Divorced, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Scotland, <=50K
63, Private, 7th-8th, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,40, Thailand, <=50K
31, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Sales, Husband, Black, Male,0,0,50, Cuba, <=50K
29, Private, Some-college, Never-married, Other-service, Not-in-family, Other, Male,0,0,40, Nicaragua, <=50K
65, Self-emp-not-inc, Bachelors, Separated, Prof-specialty, Wife, Other, Male,2142,0,30, Nicaragua, >50K
51, Local-gov, Some-college, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,45, Greece, >50K
31, Private, Prof-school, Divorced, Handlers-cleaners, Not-in-family, Other, Male,0,0,40, England, <=50K
62, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, England, <=50K
21, Private, Assoc-acdm, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
26, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,50, India, <=50K
29, Private, 5th-6th, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, Scotland, <=50K
27, Private, Masters, Never-married, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
48, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Wife, Black, Female,0,0,40, Vietnam, <=50K
23, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, Other, Male,0,0,20, Mexico, <=50K
50, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Male,0,0,40, Haiti, <=50K
42, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, Greece, <=50K
26, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Canada, <=50K
35, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Italy, <=50K
49, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,1, Thailand, <=50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
51, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Thailand, >50K
41, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,50, Cuba, <=50K
35, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, El-Salvador, <=50K
44, Private, Bachelors, Married-civ-spouse, Protective-serv, Wife, Black, Male,9051,0,48, China, >50K
33, Self-emp-not-inc, 5th-6th, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Thailand, <=50K
23, Self-emp-not-inc, 9th, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Guatemala, <=50K
20, Private, 10th, Never-married, Exec-managerial, Husband, Other, Male,0,0,40, Trinadad&Tobago, <=50K
29, Self-emp-inc, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, Ireland, <=50K
59, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,25, Scotland, <=50K
22, Private, Some-college, Never-married, Farming-fishing, Own-child, Other, Female,0,0,20, Peru, <=50K
56, Private, Some-college, Divorced, Tech-support, Not-in-family, Black, Female,45760,0,20, Portugal, >50K
43, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Mexico, >50K
42, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,70, Dominican-Republic, >50K
38, Private, Prof-school, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, Iran, <=50K
43, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, Jamaica, >50K
28, Private, Some-college, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Laos, <=50K
32, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,40, France, <=50K
24, Private, HS-grad, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,65, Vietnam, <=50K
32, Private, Masters, Married-civ-spouse, Protective-serv, Husband, Other, Male,0,0,40, Canada, >50K
58, Private, Some-college, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,3531,0,40, South, <=50K
28, Private, 10th, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,45, Vietnam, >50K
38, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,72, Outlying-US(Guam-USVI-etc), <=50K
25, Private, 10th, Married-spouse-absent, Tech-support, Husband, Other, Female,0,0,40, Haiti, <=50K
42, Private, Some-college, Divorced, Tech-support, Unmarried, White, Female,0,0,35, Cuba, <=50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,45, Columbia, >50K
21, Federal-gov, HS-grad, Never-married, Protective-serv, Other-relative, Other, Male,0,0,40, Honduras, <=50K
26, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,40, Yugoslavia, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, <=50K
63, Private, Assoc-acdm, Married-civ-spouse, Other-service, Wife, Amer-Indian-Eskimo, Male,0,0,20, Yugoslavia, <=50K
27, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, Other, Male,0,0,35, Iran, <=50K
35, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Columbia, <=50K
65, State-gov, Prof-school, Widowed, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,3103,0,20, Jamaica, <=50K
48, Private, HS-grad, Divorced, Tech-support, Not-in-family, Other, Female,0,0,40, Ireland, <=50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Black, Male,0,0,42, Vietnam, <=50K
41, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
36, Self-emp-inc, Masters, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,54, Greece, <=50K
58, Private, Bachelors, Divorced, Craft-repair, Not-in-family, Other, Female,0,0,52, Germany, <=50K
21, Federal-gov, HS-grad, Never-married, Sales, Other-relative, Black, Male,0,0,40, El-Salvador, <=50K
59, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Black, Male,0,0,40, Trinadad&Tobago, <=50K
58, Self-emp-inc, Masters, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Poland, <=50K
46, Private, Assoc-acdm, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, Thailand, >50K
70, Private, HS-grad, Widowed, Tech-support, Not-in-family, Amer-Indian-Eskimo, Female,0,0,25, Yugoslavia, <=50K
33, State-gov, 11th, Divorced, Tech-support, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Honduras, <=50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Ecuador, <=50K
57, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,35, Thailand, <=50K
46, Self-emp-inc, 10th, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Ecuador, >50K
19, Private, HS-grad, Never-married, Sales, Own-child, Other, Female,0,0,27, Trinadad&Tobago, <=50K
25, Local-gov, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,30, Guatemala, <=50K
34, State-gov, 1st-4th, Never-married, Prof-specialty, Own-child, Other, Male,0,0,50, Puerto-Rico, <=50K
40, Private, Masters, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
42, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Female,0,0,40, Laos, <=50K
62, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,54, England, >50K
