56, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, Cuba, >50K
30, Local-gov, Bachelors, Never-married, Transport-moving, Not-in-family, White, Male,0,0,45, Cuba, >50K
57, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,0,40, Mexico, <=50K
17, Private, 11th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,15, Laos, <=50K
42, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, Iran, <=50K
48, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, >50K
24, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,35, Peru, <=50K
45, State-gov, HS-grad, Divorced, Machine-op-inspct, Husband, White, Male,0,0,54, Germany, >50K
32, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, France, <=50K
51, Private, Prof-school, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,7298,0,40, Mexico, <=50K
21, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,54, Ecuador, <=50K
58, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,20, Jamaica, <=50K
33, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,50, Jamaica, <=50K
34, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Iran, >50K
45, Private, Some-college, Divorced, Machine-op-inspct, Husband, White, Male,0,0,40, Haiti, >50K
30, Local-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Scotland, <=50K
41, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,3123,0,40, Japan, <=50K
41, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,50, Canada, >50K
30, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, Columbia, <=50K
58, Local-gov, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,40, Hungary, >50K
62, Private, Masters, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,48, Hungary, >50K
35, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Ecuador, <=50K
36, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Female,0,1848,54, Italy, <=50K
38, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, Haiti, >50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,33, France, <=50K
38, Private, HS-grad, Never-married, Craft-repair, Husband, White, Female,5154,0,40, Hungary, <=50K
36, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,32, Canada, <=50K
37, Private, HS-grad, Divorced, Handlers-cleaners, Husband, White, Female,0,0,25, Laos, >50K
19, Self-emp-not-inc, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,54, Ecuador, >50K
37, Local-gov, 10th, Divorced, Other-service, Husband, White, Female,0,0,40, Nicaragua, <=50K
29, Private, 9th, Divorced, Craft-repair, Husband, White, Female,2139,0,40, United-States, <=50K
54, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,4652,0,40, China, >50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,40, Scotland, <=50K
30, Private, HS-grad, Divorced, Sales, Husband, Black, Male,0,0,40, Dominican-Republic, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Husband, White, Female,0,0,50, Iran, <=50K
66, Private, Prof-school, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,35, Italy, >50K
31, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,20, Guatemala, <=50K
37, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Male,0,1736,40, China, >50K
22, Private, Bachelors, Never-married, Adm-clerical, Own-child, Black, Female,0,0,32, Portugal, <=50K
44, Self-emp-not-inc, Some-college, Separated, Sales, Husband, White, Male,0,0,40, Haiti, >50K
45, Private, Some-college, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, Japan, >50K
37, Private, Doctorate, Divorced, Prof-specialty, Unmarried, White, Male,0,0,40, Jamaica, >50K
34, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Male,0,0,50, Thailand, <=50K
19, Self-emp-not-inc, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,30, Hungary, <=50K
53, Self-emp-not-inc, 9th, Divorced, Other-service, Husband, Other, Male,0,0,36, Guatemala, >50K
37, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Other, Male,2175,0,50, Honduras, >50K
18, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,25, Dominican-Republic, <=50K
20, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,1896,40, Columbia, <=50K
35, Private, Assoc-acdm, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,45, Hong, <=50K
50, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, South, <=50K
33, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, Laos, >50K
41, Federal-gov, Some-college, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,40, Haiti, <=50K
71, Self-emp-not-inc, Some-college, Widowed, Transport-moving, Not-in-family, White, Female,0,0,25, Scotland, <=50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Husband, Black, Female,0,0,40, Guatemala, >50K
35, Local-gov, Masters, Never-married, Sales, Husband, White, Male,0,0,40, Canada, <=50K
29, Private, Bachelors, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
51, Self-emp-not-inc, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,45, France, >50K
26, Private, Masters, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, El-Salvador, <=50K
44, Local-gov, 10th, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,80, Ireland, >50K
26, Private, 5th-6th, Never-married, Tech-support, Own-child, White, Female,0,0,24, Hungary, <=50K
33, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,45, Thailand, <=50K
61, Federal-gov, Some-college, Widowed, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Thailand, <=50K
55, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Canada, <=50K
24, Private, Assoc-voc, Married-spouse-absent, Prof-specialty, Husband, White, Male,0,1740,46, El-Salvador, <=50K
35, Private, 11th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Cambodia, <=50K
26, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, Portugal, <=50K
57, Federal-gov, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, Poland, >50K
82, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,10, Jamaica, <=50K
38, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Trinadad&Tobago, >50K
21, State-gov, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,16, France, >50K
37, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, Scotland, <=50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,25, Dominican-Republic, <=50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,35, Poland, <=50K
18, Private, Some-college, Never-married, Prof-specialty, Own-child, Black, Female,0,0,40, Jamaica, >50K
41, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,70, Honduras, <=50K
63, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, Laos, >50K
22, Private, Some-college, Never-married, Other-service, Husband, White, Female,0,0,30, Greece, <=50K
43, Private, Assoc-acdm, Separated, Sales, Not-in-family, White, Male,0,0,40, Dominican-Republic, <=50K
55, Self-emp-not-inc, 12th, Married-civ-spouse, Tech-support, Not-in-family, Black, Male,0,0,12, Guatemala, <=50K
30, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,1647,45, South, <=50K
23, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,35, England, <=50K
20, Local-gov, Some-college, Never-married, Machine-op-inspct, Husband, Other, Female,0,0,24, Portugal, <=50K
37, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,45, Poland, <=50K
30, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,60, Jamaica, <=50K
24, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,35, Italy, <=50K
27, Federal-gov, 7th-8th, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,1887,47, Poland, >50K
53, State-gov, Bachelors, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,40, Nicaragua, <=50K
66, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,1831,0,50, Philippines, >50K
48, Private, HS-grad, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,32, Thailand, >50K
35, Local-gov, Bachelors, Divorced, Machine-op-inspct, Husband, White, Male,0,0,84, Vietnam, <=50K
40, Local-gov, Masters, Divorced, Exec-managerial, Husband, White, Male,7298,0,50, Hong, >50K
35, Private, HS-grad, Married-civ-spouse, Sales, Other-relative, Other, Female,0,1887,30, Yugoslavia, <=50K
35, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,7645,0,50, United-States, >50K
37, Private, Some-college, Never-married, Prof-specialty, Husband, White, Female,4700,0,45, South, <=50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, India, <=50K
49, Private, Prof-school, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,40, Ecuador, <=50K
39, Private, Bachelors, Divorced, Machine-op-inspct, Husband, White, Female,0,0,45, Columbia, <=50K
64, Federal-gov, HS-grad, Widowed, Prof-specialty, Husband, White, Female,0,0,40, Japan, <=50K
63, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,30, Poland, <=50K
41, Private, Doctorate, Married-civ-spouse, Protective-serv, Unmarried, White, Male,0,1902,36, England, <=50K
58, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Germany, <=50K
31, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Male,0,0,54, Thailand, <=50K
44, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,1848,50, Hungary, <=50K
22, Self-emp-not-inc, Some-college, Never-married, Other-service, Husband, White, Female,0,0,40, India, >50K
56, Private, Masters, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, Laos, >50K
49, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, Cuba, >50K
38, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,45, Jamaica, <=50K
51, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, Ecuador, >50K
48, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, United-States, <=50K
37, Private, 5th-6th, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Hungary, >50K
29, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Other-relative, White, Male,0,0,40, Peru, <=50K
48, Private, Masters, Married-civ-spouse, Exec-managerial, Unmarried, Black, Male,0,0,40, Hungary, <=50K
53, Federal-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,54, Hong, >50K
37, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, Jamaica, <=50K
43, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,0,45, Scotland, <=50K
40, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7298,0,50, Ecuador, >50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,40, Dominican-Republic, >50K
35, Federal-gov, Assoc-acdm, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,1758,40, Haiti, >50K
24, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,35, Thailand, <=50K
21, Private, HS-grad, Never-married, Other-service, Other-relative, Other, Male,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
48, Local-gov, 9th, Divorced, Other-service, Unmarried, White, Female,0,0,40, Thailand, <=50K
50, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, South, <=50K
25, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,48, South, <=50K
38, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,50, El-Salvador, <=50K
23, Private, HS-grad, Separated, Prof-specialty, Own-child, White, Male,5178,0,25, Japan, >50K
27, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,40, Nicaragua, <=50K
41, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,7687,0,50, Cambodia, <=50K
35, Private, 10th, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,40, Ireland, <=50K
48, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,55, Trinadad&Tobago, <=50K
33, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,30, France, <=50K
51, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, South, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,70, Honduras, <=50K
35, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Mexico, <=50K
35, Private, Assoc-voc, Divorced, Exec-managerial, Unmarried, White, Male,0,0,40, Ireland, >50K
55, Private, 10th, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,40, Puerto-Rico, >50K
53, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Cuba, <=50K
23, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,30, Dominican-Republic, <=50K
36, Private, Preschool, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,45, England, <=50K
25, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,50, Hungary, <=50K
52, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,60, United-States, >50K
68, Private, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,2203,0,20, Jamaica, >50K
36, Private, HS-grad, Divorced, Sales, Husband, Black, Male,0,0,50, Ireland, <=50K
36, Private, Bachelors, Married-civ-spouse, Sales, Unmarried, Other, Male,0,0,40, Ecuador, <=50K
43, Private, Assoc-acdm, Married-civ-spouse, Sales, Unmarried, Black, Male,0,0,40, Hungary, <=50K
53, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, Greece, <=50K
35, Private, HS-grad, Divorced, Sales, Husband, White, Male,0,0,40, Greece, <=50K
20, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,40, Jamaica, >50K
47, Federal-gov, Some-college, Married-civ-spouse, Sales, Husband, Other, Male,0,0,45, Puerto-Rico, <=50K
51, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Iran, >50K
48, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1977,45, Taiwan, >50K
59, Federal-gov, Prof-school, Divorced, Adm-clerical, Husband, White, Male,0,0,50, Hungary, <=50K
43, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Male,0,0,40, Vietnam, >50K
21, Private, Bachelors, Never-married, Craft-repair, Own-child, Other, Male,0,0,40, Columbia, <=50K
35, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Female,0,0,45, Hong, >50K
29, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, Philippines, <=50K
51, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, Philippines, >50K
18, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,20, Honduras, <=50K
59, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,50, Puerto-Rico, >50K
17, Private, 11th, Never-married, Tech-support, Own-child, White, Female,0,0,20, Peru, <=50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Other-relative, Black, Male,0,0,40, Puerto-Rico, <=50K
35, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Female,0,1980,40, Philippines, >50K
35, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,60, Vietnam, <=50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, China, >50K
44, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,70, Iran, >50K
55, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, >50K
49, Self-emp-not-inc, Masters, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,45, Italy, >50K
62, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, Haiti, >50K
45, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,54, El-Salvador, <=50K
38, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, White, Female,0,1972,19, Jamaica, <=50K
50, Private, Some-college, Divorced, Craft-repair, Husband, White, Male,0,0,50, Ireland, <=50K
