50, Private, Bachelors, Divorced, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,1899,46, United-States, >50K
42, Self-emp-not-inc, Masters, Never-married, Prof-specialty, Husband, White, Male,0,0,95, United-States, >50K
24, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,5, Mexico, <=50K
18, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,20, Mexico, <=50K
22, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,44, United-States, <=50K
26, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States, <=50K
40, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Not-in-family, Black, Male,0,0,44, United-States, <=50K
28, Private, Some-college, Separated, Exec-managerial, Not-in-family, White, Female,0,0,35, United-States, <=50K
26, Private, 11th, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
45, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
59, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,7408,0,40, United-States, >50K
28, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Male,0,0,35, United-States, <=50K
38, Private, HS-grad, Separated, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
67, Private, Some-college, Widowed, Exec-managerial, Wife, White, Female,0,0,54, Ireland, >50K
50, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Self-emp-not-inc, Some-college, Never-married, Sales, Own-child, White, Female,0,1738,10, United-States, <=50K
21, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, Jamaica, >50K
25, Local-gov, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, United-States, >50K
24, Private, Assoc-acdm, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,45, United-States, <=50K
32, Local-gov, 11th, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States, >50K
51, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Mexico, >50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,2171,0,45, United-States, >50K
49, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,40, United-States, >50K
36, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,2233,0,40, United-States, >50K
43, Private, 5th-6th, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
69, Local-gov, Doctorate, Widowed, Prof-specialty, Unmarried, White, Female,2756,0,40, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
22, State-gov, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,15, United-States, <=50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,20, United-States, <=50K
51, Self-emp-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,65, United-States, >50K
28, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,25, Mexico, <=50K
48, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
20, Private, Doctorate, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Never-married, Craft-repair, Unmarried, Other, Female,0,0,24, United-States, <=50K
44, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Private, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,35, United-States, <=50K
39, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Private, 7th-8th, Never-married, Other-service, Not-in-family, Black, Female,0,0,15, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
51, Self-emp-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
56, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,7298,0,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,1691,40, Cuba, >50K
27, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Mexico, <=50K
23, Private, Bachelors, Divorced, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,37, United-States, >50K
32, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
49, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States, >50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,10, United-States, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,12, United-States, <=50K
51, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
54, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
43, Private, Assoc-voc, Divorced, Sales, Not-in-family, Black, Male,0,0,65, United-States, >50K
25, Private, Prof-school, Never-married, Sales, Not-in-family, White, Female,0,0,50, United-States, <=50K
59, Private, Masters, Divorced, Tech-support, Not-in-family, Black, Female,0,0,32, United-States, <=50K
42, State-gov, Some-college, Divorced, Exec-managerial, Unmarried, White, Female,0,0,30, United-States, <=50K
61, Private, 7th-8th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
27, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, <=50K
23, Federal-gov, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
36, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,89, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
55, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1887,40, United-States, >50K
38, Local-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
67, Federal-gov, Bachelors, Widowed, Adm-clerical, Wife, White, Female,0,1611,40, United-States, <=50K
24, Self-emp-not-inc, HS-grad, Divorced, Transport-moving, Unmarried, White, Female,0,0,65, United-States, <=50K
48, Local-gov, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, >50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,20, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,54, United-States, >50K
28, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,35, United-States, >50K
50, Self-emp-not-inc, 10th, Divorced, Handlers-cleaners, Husband, Black, Female,0,0,30, United-States, <=50K
28, Federal-gov, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,1866,60, United-States, <=50K
23, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,20, United-States, <=50K
47, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,30, Canada, <=50K
28, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, United-States, <=50K
45, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
34, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Other, Female,0,0,50, United-States, >50K
37, State-gov, HS-grad, Divorced, Transport-moving, Own-child, White, Male,0,0,30, United-States, <=50K
45, Private, 10th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,54, United-States, >50K
47, Private, 10th, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,9, United-States, <=50K
24, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,2135,0,38, United-States, <=50K
20, Private, Assoc-acdm, Never-married, Adm-clerical, Own-child, White, Male,0,0,30, United-States, <=50K
64, Private, Some-college, Separated, Sales, Not-in-family, Black, Female,0,0,24, United-States, <=50K
54, Self-emp-not-inc, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,15024,0,40, United-States, >50K
37, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
55, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
47, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, 7th-8th, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,30, El-Salvador, <=50K
40, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
51, Self-emp-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
19, Private, 11th, Never-married, Sales, Not-in-family, White, Male,0,0,25, United-States, <=50K
19, State-gov, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,1887,40, United-States, >50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,1831,0,40, Mexico, <=50K
33, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,0,65, United-States, >50K
55, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,40, United-States, <=50K
26, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,38, United-States, <=50K
18, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
38, Local-gov, Some-college, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,38, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
58, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,15024,0,70, United-States, >50K
24, Private, Assoc-acdm, Divorced, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
45, Local-gov, Prof-school, Divorced, Sales, Unmarried, White, Female,0,1670,40, United-States, <=50K
36, Private, Some-college, Widowed, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
37, Private, Masters, Separated, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,40, Poland, <=50K
52, Private, HS-grad, Divorced, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
56, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,54, United-States, >50K
48, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
55, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,3103,0,54, United-States, <=50K
37, Private, Prof-school, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,60, United-States, >50K
47, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,65, United-States, >50K
32, Private, Assoc-voc, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,24, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,75, United-States, >50K
50, Private, Some-college, Divorced, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
21, Private, HS-grad, Divorced, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,30, United-States, <=50K
41, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,45, United-States, <=50K
24, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, <=50K
53, Federal-gov, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, >50K
23, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,38, United-States, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Female,0,0,35, United-States, <=50K
35, Private, 7th-8th, Never-married, Prof-specialty, Wife, Other, Female,0,1887,40, United-States, >50K
56, Local-gov, Masters, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
29, State-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
48, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
56, Private, HS-grad, Divorced, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,40, United-States, >50K
46, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,35, United-States, <=50K
36, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,45, United-States, <=50K
37, Local-gov, Bachelors, Divorced, Other-service, Wife, White, Female,0,0,15, United-States, <=50K
26, Federal-gov, 5th-6th, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
38, Private, 9th, Separated, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
