44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,70, United-States, >50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Vietnam, <=50K
59, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,50, United-States, >50K
49, Private, 5th-6th, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
50, Private, Bachelors, Married-civ-spouse, Protective-serv, Wife, White, Male,0,0,35, United-States, >50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, United-States, <=50K
53, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
35, Local-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,30, United-States, >50K
36, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
52, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,40, Haiti, <=50K
37, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
24, Private, Bachelors, Never-married, Sales, Own-child, White, Female,0,0,15, United-States, <=50K
23, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,45, United-States, <=50K
41, Private, HS-grad, Divorced, Tech-support, Wife, White, Female,0,0,40, United-States, <=50K
21, Private, Assoc-voc, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
34, Private, Doctorate, Married-civ-spouse, Tech-support, Wife, White, Female,0,1848,25, United-States, <=50K
24, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,54, United-States, >50K
26, Private, Some-college, Never-married, Tech-support, Wife, White, Male,0,0,30, United-States, <=50K
60, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, 9th, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,40, United-States, >50K
32, State-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,20, United-States, <=50K
27, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,65, United-States, <=50K
28, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,50, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,10, United-States, <=50K
30, Private, Some-college, Never-married, Sales, Wife, White, Male,0,0,40, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,1902,15, United-States, >50K
25, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
25, Private, Some-college, Separated, Exec-managerial, Own-child, White, Female,0,0,25, United-States, <=50K
33, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,20, United-States, <=50K
34, Private, Some-college, Never-married, Sales, Wife, White, Female,0,0,15, United-States, <=50K
24, Private, Some-college, Separated, Sales, Unmarried, White, Male,0,0,35, United-States, <=50K
38, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1977,99, United-States, >50K
19, Private, HS-grad, Never-married, Other-service, Own-child, Black, Male,0,0,25, United-States, <=50K
24, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,4133,0,38, United-States, >50K
22, Private, Bachelors, Never-married, Transport-moving, Not-in-family, Black, Female,0,0,60, United-States, <=50K
50, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
47, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,45, United-States, <=50K
39, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
44, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Own-child, White, Male,7687,0,40, United-States, >50K
33, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,40, Puerto-Rico, >50K
41, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,15, United-States, >50K
33, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,50, Philippines, <=50K
32, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
30, Private, 10th, Never-married, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, >50K
23, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,52, United-States, <=50K
32, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, <=50K
33, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
35, Local-gov, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,60, United-States, >50K
50, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,7687,0,50, United-States, >50K
27, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,35, United-States, <=50K
36, Self-emp-not-inc, 11th, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
23, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,35, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,6412,0,42, United-States, >50K
40, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
65, Local-gov, 7th-8th, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,30, United-States, <=50K
28, Federal-gov, HS-grad, Separated, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
44, Private, Prof-school, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States, >50K
25, Private, Bachelors, Never-married, Exec-managerial, Unmarried, Black, Female,0,0,40, United-States, <=50K
34, Local-gov, 11th, Divorced, Prof-specialty, Unmarried, White, Female,0,0,35, United-States, <=50K
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, >50K
40, Private, Some-college, Never-married, Prof-specialty, Husband, White, Female,15024,0,48, United-States, >50K
48, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, Bachelors, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
35, Federal-gov, Some-college, Separated, Sales, Not-in-family, White, Male,0,0,40, United-States, >50K
41, Private, Prof-school, Divorced, Exec-managerial, Husband, White, Female,99999,0,65, Germany, >50K
29, Private, Bachelors, Divorced, Exec-managerial, Wife, White, Male,0,0,50, United-States, <=50K
27, Private, 11th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
36, Private, Assoc-voc, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
31, Local-gov, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
28, Private, 11th, Never-married, Other-service, Other-relative, Black, Male,0,0,40, United-States, <=50K
50, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1748,40, United-States, >50K
46, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States, >50K
20, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,45, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50, United-States, <=50K
42, Private, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
48, Private, HS-grad, Never-married, Adm-clerical, Wife, White, Female,0,0,35, Nicaragua, <=50K
35, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1887,40, United-States, >50K
48, Self-emp-inc, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
41, Private, 9th, Divorced, Tech-support, Own-child, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,43, United-States, <=50K
52, Private, Masters, Widowed, Machine-op-inspct, Unmarried, Black, Female,0,0,20, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,7298,0,54, United-States, >50K
22, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,20, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
18, Private, 11th, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
38, Self-emp-not-inc, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,1521,40, United-States, >50K
47, Self-emp-not-inc, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
34, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, United-States, <=50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
49, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
49, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
29, Local-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
46, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,54, United-States, <=50K
33, Private, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
58, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,45, United-States, <=50K
26, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,36, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
48, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States, >50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,30, United-States, <=50K
44, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
43, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Farming-fishing, Own-child, White, Female,0,0,40, United-States, <=50K
71, Self-emp-not-inc, 10th, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,30, United-States, <=50K
40, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Dominican-Republic, <=50K
25, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,30, United-States, <=50K
53, Private, Bachelors, Separated, Other-service, Unmarried, Black, Female,0,0,50, United-States, <=50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, Bachelors, Never-married, Transport-moving, Other-relative, White, Male,0,0,40, United-States, <=50K
63, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,35, United-States, >50K
28, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,5013,0,50, United-States, >50K
31, Self-emp-not-inc, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
29, Local-gov, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,40, United-States, >50K
55, Private, HS-grad, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States, <=50K
36, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,40, Mexico, >50K
48, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,65, United-States, >50K
65, Private, HS-grad, Widowed, Sales, Not-in-family, White, Female,0,0,25, United-States, <=50K
34, Private, Assoc-voc, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
69, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
47, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
90, Self-emp-inc, Prof-school, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,15024,0,70, United-States, >50K
43, Local-gov, Bachelors, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
54, Private, Bachelors, Separated, Sales, Not-in-family, White, Female,0,0,35, United-States, <=50K
19, State-gov, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,25, United-States, <=50K
27, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Private, 11th, Divorced, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
45, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
38, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
40, Private, Doctorate, Married-civ-spouse, Craft-repair, Other-relative, White, Male,0,0,50, Japan, >50K
23, Private, Some-college, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, <=50K
40, Private, Assoc-acdm, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
42, Private, Some-college, Divorced, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Other-service, Wife, White, Female,0,0,20, United-States, <=50K
