49, Self-emp-inc, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,1902,48, Dominican-Republic, >50K
31, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Mexico, <=50K
34, Private, Bachelors, Married-civ-spouse, Transport-moving, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Japan, <=50K
44, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Female,0,0,60, Yugoslavia, <=50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, China, >50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Ireland, <=50K
41, Private, 12th, Divorced, Adm-clerical, Husband, White, Male,0,0,40, Cambodia, <=50K
58, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,45, Canada, >50K
65, Private, Some-college, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,35, Japan, <=50K
38, Federal-gov, HS-grad, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
33, Private, Bachelors, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Greece, <=50K
43, Private, HS-grad, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,48, England, <=50K
34, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,45, Poland, <=50K
19, Private, Some-college, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,60, Portugal, >50K
64, Self-emp-not-inc, HS-grad, Widowed, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, England, <=50K
17, Private, 11th, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,10, South, <=50K
31, Private, Assoc-acdm, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,65, Columbia, <=50K
27, Private, Prof-school, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,1879,70, India, >50K
40, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,40, Thailand, <=50K
40, Private, HS-grad, Separated, Sales, Husband, White, Male,0,0,40, Japan, <=50K
29, Private, Bachelors, Divorced, Other-service, Not-in-family, Other, Male,0,0,45, Ecuador, <=50K
31, Private, Assoc-acdm, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Hong, >50K
64, Private, 7th-8th, Married-civ-spouse, Tech-support, Not-in-family, Black, Male,0,0,20, Ireland, <=50K
47, Local-gov, Some-college, Separated, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, >50K
61, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,1887,35, Hong, >50K
31, Local-gov, 11th, Never-married, Prof-specialty, Other-relative, Other, Female,0,0,25, Haiti, <=50K
54, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, South, <=50K
44, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Not-in-family, Other, Female,0,0,40, Cuba, <=50K
37, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,0,0,20, England, <=50K
35, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Germany, <=50K
39, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, Black, Female,0,0,15, Canada, <=50K
46, Private, Bachelors, Never-married, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Male,0,0,35, Jamaica, >50K
47, Self-emp-inc, HS-grad, Divorced, Machine-op-inspct, Husband, Black, Female,0,0,45, India, <=50K
38, Private, Bachelors, Married-spouse-absent, Craft-repair, Wife, Asian-Pac-Islander, Female,0,0,20, Nicaragua, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Germany, <=50K
38, Self-emp-inc, Some-college, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
40, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Female,0,0,40, Hungary, <=50K
32, Private, HS-grad, Never-married, Exec-managerial, Own-child, Black, Male,0,0,11, Outlying-US(Guam-USVI-etc), <=50K
40, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,2440,0,25, India, <=50K
39, Private, Some-college, Married-civ-spouse, Other-service, Husband, Black, Male,7298,0,45, South, >50K
25, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,40, India, <=50K
35, Private, Bachelors, Divorced, Prof-specialty, Own-child, White, Female,0,1974,45, Italy, <=50K
35, Self-emp-inc, HS-grad, Never-married, Other-service, Not-in-family, Other, Male,0,0,40, Scotland, <=50K
27, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Hungary, <=50K
45, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,45, Scotland, >50K
35, Private, 10th, Divorced, Transport-moving, Unmarried, White, Female,0,0,45, Peru, <=50K
32, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,60, Italy, >50K
29, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Haiti, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,35, India, <=50K
60, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,40, Columbia, <=50K
25, Private, HS-grad, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,42, Iran, >50K
47, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,43, Dominican-Republic, >50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,50, Hong, >50K
24, Private, Assoc-acdm, Never-married, Craft-repair, Own-child, Other, Female,0,0,20, Germany, <=50K
29, Private, 5th-6th, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,0,54, Vietnam, >50K
21, Private, 10th, Never-married, Protective-serv, Wife, White, Male,0,0,10, India, <=50K
32, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, Taiwan, >50K
47, Federal-gov, Preschool, Married-spouse-absent, Exec-managerial, Husband, White, Male,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
31, Private, Prof-school, Never-married, Transport-moving, Not-in-family, Other, Female,0,0,40, Poland, <=50K
41, Private, Assoc-acdm, Married-spouse-absent, Adm-clerical, Not-in-family, Black, Male,0,0,40, Poland, >50K
20, Self-emp-inc, 11th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,40, El-Salvador, >50K
22, State-gov, Some-college, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,15, Portugal, <=50K
25, Self-emp-inc, 1st-4th, Divorced, Transport-moving, Husband, Other, Female,0,0,44, France, <=50K
39, Self-emp-inc, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, Puerto-Rico, <=50K
25, Local-gov, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,30, France, <=50K
38, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,15024,0,70, Puerto-Rico, <=50K
35, Self-emp-not-inc, Some-college, Married-civ-spouse, Adm-clerical, Own-child, Other, Female,0,0,60, India, >50K
21, Private, Assoc-acdm, Never-married, Other-service, Own-child, Black, Female,0,0,30, Jamaica, <=50K
22, Private, Some-college, Never-married, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,30, Guatemala, <=50K
61, State-gov, Some-college, Never-married, Farming-fishing, Husband, White, Male,0,0,45, Philippines, <=50K
26, Private, HS-grad, Divorced, Handlers-cleaners, Own-child, White, Female,0,0,40, Philippines, <=50K
34, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,54, Germany, <=50K
20, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, Yugoslavia, <=50K
34, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,45, England, <=50K
39, Private, HS-grad, Never-married, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, <=50K
40, Local-gov, Masters, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, Yugoslavia, >50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,46, Haiti, >50K
45, Self-emp-not-inc, HS-grad, Never-married, Sales, Unmarried, Black, Female,0,0,40, Italy, >50K
30, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Male,7810,0,50, Outlying-US(Guam-USVI-etc), <=50K
27, Local-gov, HS-grad, Separated, Craft-repair, Own-child, Other, Female,0,0,40, Nicaragua, <=50K
58, Self-emp-inc, HS-grad, Married-civ-spouse, Farming-fishing, Unmarried, Amer-Indian-Eskimo, Male,0,0,54, Iran, <=50K
33, Private, Some-college, Married-AF-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, China, >50K
33, Private, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,50, Cambodia, <=50K
62, Private, Some-college, Divorced, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,40, Nicaragua, <=50K
59, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Female,0,0,40, Peru, <=50K
38, Local-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, England, <=50K
40, Private, 12th, Divorced, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,40, Scotland, <=50K
31, Private, Bachelors, Married-civ-spouse, Craft-repair, Other-relative, Other, Female,0,0,24, Scotland, <=50K
30, Local-gov, Masters, Separated, Other-service, Unmarried, Black, Female,0,0,50, Dominican-Republic, >50K
59, Self-emp-inc, Bachelors, Widowed, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,45, China, <=50K
32, Private, Some-college, Divorced, Transport-moving, Husband, Black, Female,0,0,40, Ireland, <=50K
60, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Iran, >50K
51, Self-emp-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,1974,40, Yugoslavia, >50K
21, Private, HS-grad, Never-married, Exec-managerial, Own-child, Black, Male,0,0,40, Vietnam, <=50K
32, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,5178,0,40, Philippines, <=50K
30, Self-emp-not-inc, Some-college, Widowed, Adm-clerical, Other-relative, Black, Female,0,0,40, Canada, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,15, Cuba, <=50K
34, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, Other, Female,0,0,20, Ireland, <=50K
49, Local-gov, Assoc-voc, Widowed, Adm-clerical, Husband, Other, Male,0,0,40, Italy, >50K
31, Private, 10th, Never-married, Protective-serv, Wife, Amer-Indian-Eskimo, Female,0,0,37, France, <=50K
36, State-gov, Some-college, Never-married, Sales, Own-child, White, Male,0,0,40, Scotland, <=50K
60, Private, Assoc-voc, Widowed, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, Ecuador, <=50K
40, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,45, Guatemala, <=50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,3389,0,45, Canada, >50K
54, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,1902,40, Honduras, >50K
51, Private, Masters, Never-married, Tech-support, Not-in-family, Other, Male,0,0,40, Hungary, <=50K
36, Private, Bachelors, Never-married, Transport-moving, Husband, White, Male,0,0,40, Iran, <=50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Other, Female,0,0,40, Columbia, <=50K
20, Private, 10th, Never-married, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
22, Private, Assoc-acdm, Never-married, Craft-repair, Own-child, White, Male,0,0,35, Jamaica, <=50K
21, Self-emp-inc, 12th, Married-spouse-absent, Handlers-cleaners, Unmarried, Black, Male,0,0,40, Honduras, <=50K
39, Private, Bachelors, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Poland, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, Haiti, <=50K
29, Private, 5th-6th, Never-married, Exec-managerial, Husband, Other, Female,0,0,40, Portugal, <=50K
23, Federal-gov, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,25, China, <=50K
37, Private, HS-grad, Divorced, Exec-managerial, Own-child, Other, Female,0,0,40, Hong, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Black, Female,0,0,40, India, >50K
33, Self-emp-not-inc, 1st-4th, Divorced, Machine-op-inspct, Unmarried, Other, Female,0,1902,48, Trinadad&Tobago, >50K
32, Private, HS-grad, Never-married, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,40, Scotland, >50K
59, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Wife, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
28, Private, Preschool, Never-married, Adm-clerical, Wife, Black, Female,0,0,45, Poland, <=50K
41, Private, Bachelors, Never-married, Farming-fishing, Husband, Other, Female,0,0,30, England, <=50K
39, Private, HS-grad, Never-married, Craft-repair, Wife, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
30, Private, 1st-4th, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, South, <=50K
45, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Female,0,0,50, Italy, >50K
41, Federal-gov, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Italy, <=50K
49, Self-emp-inc, HS-grad, Widowed, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,38, Yugoslavia, <=50K
18, Private, HS-grad, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,18, Canada, <=50K
34, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, Yugoslavia, <=50K
26, Private, Some-college, Married-civ-spouse, Adm-clerical, Other-relative, Amer-Indian-Eskimo, Female,0,0,21, South, <=50K
33, Private, Some-college, Never-married, Prof-specialty, Husband, Black, Male,0,0,45, Honduras, <=50K
39, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,35, Scotland, <=50K
44, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,80, Ireland, <=50K
35, Private, HS-grad, Never-married, Craft-repair, Husband, Other, Female,0,0,48, Trinadad&Tobago, <=50K
27, Local-gov, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Portugal, <=50K
54, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,45, Haiti, >50K
25, Private, Some-college, Never-married, Exec-managerial, Husband, Black, Male,0,0,82, Vietnam, >50K
42, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,54, Germany, >50K
30, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,60, Ecuador, >50K
27, Self-emp-not-inc, Assoc-voc, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Honduras, <=50K
50, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, Black, Female,0,0,45, Columbia, >50K
25, Private, 7th-8th, Never-married, Sales, Not-in-family, White, Female,0,0,40, Poland, <=50K
34, Self-emp-not-inc, 9th, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,40, England, <=50K
31, Private, Bachelors, Married-civ-spouse, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
33, Private, Some-college, Never-married, Other-service, Husband, Other, Female,0,0,15, Scotland, <=50K
46, Private, 9th, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,40, Cambodia, <=50K
20, Federal-gov, Masters, Never-married, Tech-support, Other-relative, Black, Female,0,0,40, Scotland, <=50K
43, State-gov, 7th-8th, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,8, Honduras, <=50K
27, Private, Some-college, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,35, Haiti, <=50K
42, Private, Masters, Never-married, Tech-support, Husband, White, Male,0,0,50, Ecuador, >50K
24, Private, Masters, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, China, <=50K
50, Private, 7th-8th, Divorced, Tech-support, Husband, Black, Male,0,0,40, Hungary, <=50K
45, Private, Prof-school, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,15024,0,45, Mexico, <=50K
50, Private, Bachelors, Divorced, Adm-clerical, Husband, Black, Female,0,0,50, Thailand, <=50K
31, Private, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,60, Cuba, <=50K
58, Private, HS-grad, Widowed, Tech-support, Unmarried, White, Female,0,0,8, Hong, <=50K
44, Private, Bachelors, Widowed, Tech-support, Wife, Black, Female,6653,0,40, Portugal, >50K
45, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,99, Philippines, <=50K
29, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Female,0,0,40, Trinadad&Tobago, <=50K
40, Private, Bachelors, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,15004,0,40, Yugoslavia, <=50K
46, Self-emp-inc, Prof-school, Divorced, Craft-repair, Husband, White, Female,0,0,54, Yugoslavia, >50K
38, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,42, Philippines, <=50K
42, Local-gov, 11th, Married-civ-spouse, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Scotland, <=50K
37, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Other, Male,15024,0,60, Mexico, >50K
25, Private, HS-grad, Divorced, Prof-specialty, Unmarried, Other, Female,0,0,40, Puerto-Rico, <=50K
20, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,24, Ecuador, <=50K
38, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, Other, Male,0,1963,50, Yugoslavia, >50K
27, State-gov, Some-college, Married-civ-spouse, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,15, Peru, <=50K
26, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, El-Salvador, <=50K
34, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,62, Yugoslavia, >50K
33, Private, 7th-8th, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Female,7793,0,34, Ireland, <=50K
27, Private, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,0,70, Hungary, <=50K
38, Private, Some-college, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,45, Nicaragua, >50K
