51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,65, Greece, <=50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,50, Columbia, <=50K
60, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,60, United-States, >50K
25, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, Poland, <=50K
35, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,35, United-States, <=50K
42, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
32, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Portugal, >50K
21, Private, HS-grad, Never-married, Craft-repair, Other-relative, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Peru, <=50K
31, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,50, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Female,0,0,48, China, >50K
49, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Poland, >50K
20, Private, Some-college, Never-married, Protective-serv, Not-in-family, White, Male,0,0,9, Portugal, <=50K
21, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
47, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
58, Private, Assoc-acdm, Widowed, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, India, >50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,15024,0,35, United-States, >50K
33, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,20, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
58, Self-emp-inc, HS-grad, Never-married, Transport-moving, Not-in-family, Other, Female,0,0,81, Columbia, <=50K
22, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,54, United-States, <=50K
42, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,38, United-States, <=50K
40, Federal-gov, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,40, El-Salvador, <=50K
50, State-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,40, United-States, >50K
23, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Guatemala, <=50K
22, Private, Preschool, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, Hong, <=50K
46, Self-emp-not-inc, Some-college, Divorced, Protective-serv, Not-in-family, Other, Female,0,0,35, United-States, <=50K
23, Private, Assoc-acdm, Never-married, Craft-repair, Own-child, Other, Male,0,0,20, Trinadad&Tobago, <=50K
54, State-gov, 7th-8th, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,54, Dominican-Republic, <=50K
47, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, >50K
41, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,5178,0,50, United-States, >50K
25, Private, 11th, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,8, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Female,3056,0,36, Peru, <=50K
68, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,25482,0,40, United-States, >50K
31, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,0,36, Puerto-Rico, <=50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,29, Taiwan, >50K
20, Private, 11th, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Holand-Netherlands, <=50K
47, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
26, Local-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, >50K
25, Private, Bachelors, Never-married, Craft-repair, Own-child, White, Female,0,0,40, Taiwan, <=50K
38, Private, 12th, Never-married, Sales, Not-in-family, White, Female,0,0,40, Japan, <=50K
55, Private, Bachelors, Married-spouse-absent, Exec-managerial, Not-in-family, White, Female,53764,0,56, United-States, >50K
40, Private, Some-college, Never-married, Other-service, Not-in-family, Other, Female,0,0,50, Taiwan, <=50K
51, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
18, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Craft-repair, Other-relative, White, Male,0,0,25, United-States, <=50K
57, Self-emp-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,60, Ecuador, >50K
41, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,1723,45, United-States, <=50K
28, Private, HS-grad, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
58, Federal-gov, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,20, Dominican-Republic, <=50K
30, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, <=50K
45, Self-emp-not-inc, Bachelors, Married-spouse-absent, Craft-repair, Not-in-family, Other, Male,0,0,54, India, <=50K
47, Local-gov, 10th, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,50, Laos, >50K
29, Private, Some-college, Widowed, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,28, China, <=50K
30, Private, Bachelors, Married-civ-spouse, Sales, Own-child, Amer-Indian-Eskimo, Male,0,1740,40, Philippines, >50K
28, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Haiti, <=50K
23, Private, HS-grad, Never-married, Sales, Unmarried, White, Male,0,0,40, Hong, <=50K
70, Self-emp-not-inc, Bachelors, Separated, Farming-fishing, Wife, Other, Male,0,0,50, United-States, <=50K
48, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,60, Haiti, <=50K
46, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,7687,0,40, United-States, >50K
34, Private, Assoc-voc, Never-married, Sales, Wife, Asian-Pac-Islander, Male,0,0,29, Scotland, <=50K
33, Self-emp-not-inc, Some-college, Never-married, Sales, Not-in-family, Other, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Married-civ-spouse, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,15, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Ireland, >50K
29, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, 12th, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, State-gov, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
26, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Mexico, >50K
43, Self-emp-inc, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,7687,0,40, Dominican-Republic, >50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
17, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,8, Ireland, <=50K
46, Private, HS-grad, Widowed, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,29, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
36, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,60, United-States, <=50K
56, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,45, England, <=50K
20, State-gov, HS-grad, Never-married, Prof-specialty, Own-child, Black, Male,0,0,27, Peru, <=50K
40, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
28, Private, HS-grad, Never-married, Craft-repair, Husband, White, Female,0,0,40, China, <=50K
20, Private, 9th, Married-civ-spouse, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
30, Federal-gov, HS-grad, Never-married, Farming-fishing, Own-child, Black, Male,0,0,35, China, <=50K
61, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,70, United-States, <=50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1887,54, Nicaragua, >50K
47, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Wife, Black, Male,7687,0,36, United-States, >50K
50, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,70, Canada, >50K
44, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,38, Puerto-Rico, <=50K
51, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, United-States, >50K
57, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
56, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, Cambodia, <=50K
33, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, France, <=50K
24, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
41, Private, Prof-school, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,1887,40, United-States, >50K
41, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Thailand, >50K
24, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,35, Hungary, <=50K
49, State-gov, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Greece, <=50K
30, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Other, Female,0,0,40, Guatemala, >50K
42, Private, HS-grad, Married-civ-spouse, Transport-moving, Wife, White, Male,0,0,40, United-States, <=50K
38, Private, 9th, Never-married, Prof-specialty, Wife, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Poland, <=50K
84, Private, HS-grad, Widowed, Other-service, Unmarried, White, Male,0,0,9, United-States, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Other, Female,0,0,50, Honduras, <=50K
30, Private, 11th, Separated, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
30, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
37, State-gov, Assoc-voc, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,33, Laos, <=50K
26, Private, Assoc-acdm, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
48, Local-gov, HS-grad, Never-married, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Guatemala, <=50K
23, Private, Some-college, Divorced, Handlers-cleaners, Not-in-family, Other, Male,0,0,35, Cambodia, <=50K
19, Private, 11th, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,29, Germany, <=50K
50, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Greece, <=50K
50, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,50, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,45, France, >50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,8, United-States, <=50K
28, Private, 11th, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, United-States, <=50K
21, Private, Assoc-voc, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,20, Honduras, <=50K
33, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,26, United-States, <=50K
58, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,87, United-States, >50K
50, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
38, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,2415,50, United-States, >50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Female,0,0,40, Columbia, <=50K
24, Private, Bachelors, Never-married, Other-service, Own-child, Black, Male,0,0,15, United-States, <=50K
21, Private, Some-college, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,40, Taiwan, <=50K
39, Private, Some-college, Divorced, Transport-moving, Unmarried, Other, Male,0,0,35, Cambodia, <=50K
36, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
22, Private, Some-college, Never-married, Priv-house-serv, Own-child, White, Male,0,0,29, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Divorced, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
65, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,29, United-States, <=50K
27, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
49, Private, Masters, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, Germany, <=50K
40, Private, HS-grad, Divorced, Tech-support, Not-in-family, White, Female,8801,0,40, United-States, <=50K
45, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, <=50K
42, State-gov, HS-grad, Never-married, Transport-moving, Other-relative, Black, Male,0,1544,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, <=50K
23, Private, Some-college, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, Honduras, <=50K
28, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, >50K
35, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1670,39, United-States, >50K
79, Private, HS-grad, Married-spouse-absent, Sales, Not-in-family, White, Male,0,0,35, United-States, <=50K
25, Private, Assoc-acdm, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Guatemala, <=50K
60, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,60, United-States, >50K
34, Self-emp-not-inc, Some-college, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,5262,0,40, India, >50K
44, State-gov, Masters, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,40, United-States, >50K
19, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Haiti, <=50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,45, United-States, <=50K
62, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, England, >50K
26, State-gov, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
25, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Philippines, <=50K
40, Private, Bachelors, Married-civ-spouse, Tech-support, Not-in-family, White, Male,1646,0,50, Guatemala, <=50K
35, Self-emp-not-inc, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Married-civ-spouse, Priv-house-serv, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
32, Private, 11th, Married-civ-spouse, Craft-repair, Husband, Other, Male,3325,0,54, Cambodia, <=50K
