30, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,35, Germany, <=50K
24, Local-gov, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, South, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,35, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,50, Ecuador, >50K
48, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, South, >50K
21, Private, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,3741,0,25, United-States, >50K
58, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,36, Portugal, <=50K
46, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States, <=50K
51, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, >50K
65, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,20, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Cuba, >50K
34, Private, Some-college, Never-married, Exec-managerial, Own-child, Black, Female,0,0,40, United-States, <=50K
24, Private, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, White, Female,0,0,50, United-States, >50K
58, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,63, United-States, >50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Peru, >50K
22, Local-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,6, Hong, <=50K
53, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Divorced, Adm-clerical, Own-child, Black, Female,0,2221,25, United-States, <=50K
51, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Honduras, <=50K
30, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Other, Male,0,0,40, United-States, <=50K
35, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,52, United-States, >50K
51, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,35, Vietnam, <=50K
31, Local-gov, 10th, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private, Bachelors, Married-spouse-absent, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, Hong, >50K
46, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, China, <=50K
43, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,2419,40, United-States, <=50K
28, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Japan, <=50K
24, Private, Some-college, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Transport-moving, Husband, White, Male,0,0,40, Greece, <=50K
28, Private, Bachelors, Never-married, Exec-managerial, Other-relative, White, Female,0,0,52, United-States, >50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,7602,0,50, United-States, >50K
26, Private, HS-grad, Never-married, Protective-serv, Not-in-family, White, Male,0,0,45, El-Salvador, <=50K
21, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,45, Japan, <=50K
44, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,99, Iran, >50K
43, Private, HS-grad, Never-married, Machine-op-inspct, Wife, White, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, Thailand, <=50K
30, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Tech-support, Unmarried, White, Female,0,0,40, United-States, <=50K
31, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,1609,40, United-States, <=50K
61, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, United-States, >50K
53, Self-emp-not-inc, 7th-8th, Divorced, Other-service, Unmarried, Black, Female,0,0,40, Poland, <=50K
26, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,45, Haiti, <=50K
46, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Ecuador, >50K
48, Private, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,70, United-States, <=50K
43, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, >50K
22, Private, Bachelors, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
70, Self-emp-not-inc, Bachelors, Never-married, Priv-house-serv, Not-in-family, White, Male,0,0,32, United-States, <=50K
50, State-gov, 7th-8th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,10, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,45, Jamaica, >50K
39, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,54, Cambodia, <=50K
57, Private, 5th-6th, Separated, Sales, Not-in-family, White, Male,0,0,40, Columbia, <=50K
74, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1838,35, Thailand, >50K
52, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,50, United-States, >50K
30, Private, Some-college, Never-married, Other-service, Not-in-family, Other, Female,0,0,25, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,45, Canada, >50K
37, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
65, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,20, United-States, <=50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,2620,0,40, Germany, <=50K
42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, United-States, >50K
45, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
17, Private, 10th, Never-married, Adm-clerical, Own-child, Black, Male,0,0,15, Cuba, <=50K
44, Private, Bachelors, Divorced, Machine-op-inspct, Not-in-family, Other, Male,0,0,40, Peru, <=50K
20, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Female,0,0,35, United-States, <=50K
40, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,70, United-States, >50K
47, Private, HS-grad, Married-spouse-absent, Adm-clerical, Own-child, White, Male,0,0,35, United-States, <=50K
64, Private, Bachelors, Separated, Prof-specialty, Not-in-family, Other, Female,0,0,30, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,45, Poland, >50K
43, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,7089,0,40, United-States, >50K
61, Self-emp-inc, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,54, United-States, >50K
48, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
47, Private, 5th-6th, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, <=50K
71, Private, 7th-8th, Married-spouse-absent, Protective-serv, Own-child, White, Male,10102,0,40, Iran, >50K
32, State-gov, 10th, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,30, Laos, <=50K
45, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,45, United-States, >50K
42, Local-gov, Assoc-voc, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
53, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, Italy, >50K
34, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Never-married, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, Iran, <=50K
27, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,52, Italy, >50K
59, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,48, Hong, <=50K
27, Private, Bachelors, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
22, Private, Some-college, Divorced, Protective-serv, Not-in-family, White, Male,0,0,35, United-States, <=50K
32, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Other, Female,4505,0,45, Italy, <=50K
39, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Greece, <=50K
73, Self-emp-not-inc, Prof-school, Widowed, Exec-managerial, Unmarried, White, Male,0,2929,20, United-States, >50K
61, Self-emp-not-inc, Bachelors, Separated, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
47, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, <=50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, United-States, >50K
28, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
27, Private, 10th, Married-civ-spouse, Transport-moving, Wife, White, Male,0,0,30, Yugoslavia, <=50K
33, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, <=50K
54, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Hungary, >50K
26, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Male,0,0,50, Dominican-Republic, <=50K
35, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, Nicaragua, <=50K
43, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Taiwan, >50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,50, United-States, <=50K
18, Private, 11th, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, Columbia, <=50K
36, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,52, United-States, <=50K
52, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,60, United-States, >50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, United-States, <=50K
48, Private, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, South, >50K
50, Federal-gov, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
34, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,60, Guatemala, >50K
54, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,53, United-States, >50K
54, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,5178,0,50, United-States, >50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
52, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
47, Private, 10th, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Nicaragua, <=50K
44, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,50, Haiti, >50K
44, State-gov, Bachelors, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, Vietnam, <=50K
78, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,20, United-States, >50K
32, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
35, Self-emp-not-inc, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
29, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, Ireland, <=50K
43, Private, Doctorate, Never-married, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
27, Private, Bachelors, Never-married, Tech-support, Unmarried, White, Female,0,0,40, Ireland, <=50K
61, Private, Some-college, Separated, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,35, Nicaragua, <=50K
42, Self-emp-inc, Bachelors, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,70, Greece, <=50K
27, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
30, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, Thailand, <=50K
21, Private, Some-college, Never-married, Transport-moving, Own-child, White, Male,0,0,35, Nicaragua, <=50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,38, Germany, <=50K
20, Private, HS-grad, Never-married, Farming-fishing, Own-child, White, Female,0,0,40, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, United-States, <=50K
25, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Haiti, <=50K
28, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Hong, <=50K
49, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, United-States, >50K
34, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,24, United-States, >50K
22, Local-gov, Bachelors, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
32, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, Vietnam, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, United-States, <=50K
66, Local-gov, Some-college, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,10, Hong, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,15, Jamaica, <=50K
21, Private, Some-college, Never-married, Sales, Own-child, Black, Male,3322,0,60, United-States, <=50K
62, Private, Some-college, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Poland, <=50K
18, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
47, Local-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,40, South, <=50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, >50K
64, Private, Some-college, Widowed, Craft-repair, Not-in-family, White, Female,0,0,40, Cuba, <=50K
28, Private, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
60, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
31, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,40, England, <=50K
48, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
33, State-gov, Bachelors, Never-married, Prof-specialty, Wife, Asian-Pac-Islander, Male,0,0,40, Mexico, <=50K
