27, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,25, Ecuador, <=50K
20, Private, Some-college, Never-married, Craft-repair, Husband, Black, Female,0,0,40, Taiwan, <=50K
31, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Female,0,0,50, Ecuador, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,7, England, <=50K
46, Private, HS-grad, Never-married, Sales, Not-in-family, Other, Female,2600,0,40, Haiti, <=50K
23, Private, Some-college, Never-married, Craft-repair, Own-child, Other, Female,0,0,24, Haiti, <=50K
36, Local-gov, HS-grad, Widowed, Tech-support, Unmarried, Black, Female,0,0,37, Italy, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, Other, Male,0,0,10, Thailand, >50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Poland, <=50K
42, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,60, Japan, >50K
59, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Columbia, <=50K
19, Private, HS-grad, Never-married, Prof-specialty, Own-child, Other, Male,0,0,45, United-States, <=50K
38, Self-emp-not-inc, 9th, Married-civ-spouse, Exec-managerial, Husband, Black, Female,7298,0,60, United-States, >50K
34, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,4398,0,40, Trinadad&Tobago, <=50K
46, Federal-gov, HS-grad, Divorced, Prof-specialty, Unmarried, Other, Male,0,0,30, United-States, <=50K
41, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,60, Thailand, >50K
27, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,72, China, <=50K
39, Private, HS-grad, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,50, China, <=50K
35, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Honduras, >50K
25, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Female,3157,0,40, Taiwan, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,54, Canada, >50K
33, Private, Some-college, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,40, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,45, Greece, <=50K
57, Private, Some-college, Widowed, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,40, Ireland, <=50K
24, Private, Some-college, Never-married, Sales, Own-child, Black, Male,0,0,35, Dominican-Republic, <=50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,70, United-States, >50K
28, Private, HS-grad, Never-married, Prof-specialty, Own-child, Other, Female,0,0,20, Japan, >50K
41, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,1977,60, Laos, >50K
41, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
38, Local-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, <=50K
64, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,25, Honduras, <=50K
21, Private, Some-college, Never-married, Protective-serv, Own-child, Other, Female,0,1740,25, United-States, <=50K
33, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, United-States, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Female,0,0,20, France, <=50K
37, Private, HS-grad, Married-civ-spouse, Tech-support, Wife, Asian-Pac-Islander, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
57, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,40, Taiwan, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,37, Cuba, <=50K
30, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,52, Taiwan, <=50K
63, Private, HS-grad, Widowed, Other-service, Not-in-family, White, Female,0,0,37, United-States, <=50K
29, Self-emp-inc, Masters, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,7298,0,60, South, <=50K
57, Self-emp-inc, Prof-school, Divorced, Sales, Not-in-family, Other, Female,14584,0,40, Italy, <=50K
55, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Puerto-Rico, >50K
34, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Portugal, <=50K
30, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, Portugal, <=50K
40, Private, HS-grad, Divorced, Handlers-cleaners, Unmarried, Black, Male,0,0,40, Japan, <=50K
42, Federal-gov, Bachelors, Divorced, Tech-support, Not-in-family, Other, Female,0,0,25, Germany, <=50K
33, Private, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,40, Thailand, <=50K
43, State-gov, Masters, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, <=50K
25, Private, Assoc-voc, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,40, Mexico, <=50K
47, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1887,40, Ireland, >50K
44, Private, 10th, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,20, Vietnam, <=50K
33, Local-gov, Bachelors, Never-married, Sales, Not-in-family, Other, Male,0,0,60, Hungary, <=50K
27, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,60, Greece, <=50K
32, Private, HS-grad, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, United-States, <=50K
20, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,24, Iran, <=50K
35, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Female,7298,0,42, Taiwan, <=50K
64, Private, 10th, Widowed, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,35, United-States, <=50K
30, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, Mexico, >50K
19, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,24, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Female,0,0,40, Haiti, >50K
35, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,3103,0,40, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2165,40, Mexico, <=50K
34, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,30, Hong, <=50K
66, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,5855,0,35, Nicaragua, <=50K
41, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Portugal, <=50K
60, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,16, Cambodia, >50K
24, Private, Some-college, Never-married, Other-service, Own-child, Other, Male,2894,0,30, England, <=50K
35, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
48, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Handlers-cleaners, Unmarried, Black, Female,0,0,24, United-States, <=50K
25, Private, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
37, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Female,7687,0,40, Japan, >50K
20, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,40, England, <=50K
30, Self-emp-not-inc, HS-grad, Separated, Exec-managerial, Not-in-family, White, Male,0,0,80, Philippines, <=50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, El-Salvador, <=50K
26, Private, HS-grad, Separated, Handlers-cleaners, Unmarried, Other, Male,0,0,50, Canada, <=50K
27, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Cambodia, <=50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Cambodia, <=50K
35, Private, Some-college, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, Ecuador, <=50K
37, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,50, Canada, >50K
25, Private, HS-grad, Never-married, Craft-repair, Own-child, Other, Female,0,0,45, India, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Italy, <=50K
36, Self-emp-not-inc, Some-college, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,20, Dominican-Republic, <=50K
45, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Dominican-Republic, >50K
38, Private, Assoc-acdm, Never-married, Exec-managerial, Not-in-family, White, Male,0,1485,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Japan, <=50K
23, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,30, Puerto-Rico, <=50K
25, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Canada, <=50K
37, Private, Masters, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,60, Yugoslavia, >50K
41, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Black, Female,0,0,40, Dominican-Republic, <=50K
54, Private, Some-college, Married-spouse-absent, Prof-specialty, Wife, Asian-Pac-Islander, Male,0,0,50, Philippines, <=50K
40, Local-gov, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,1977,60, Honduras, >50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,1902,50, Portugal, >50K
18, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,25, Honduras, <=50K
31, Local-gov, Masters, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
30, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, China, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,30, Hong, >50K
24, Private, HS-grad, Never-married, Sales, Own-child, Other, Male,0,0,40, Japan, <=50K
61, Private, 9th, Married-civ-spouse, Sales, Husband, White, Male,0,0,10, France, <=50K
46, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,40, Guatemala, >50K
31, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Female,0,0,50, Columbia, <=50K
54, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,20, Peru, <=50K
34, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,80, United-States, >50K
23, State-gov, Some-college, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,15, Vietnam, <=50K
59, Self-emp-not-inc, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Poland, <=50K
28, Private, Some-college, Never-married, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,45, Nicaragua, <=50K
44, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,45, Italy, <=50K
28, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Philippines, <=50K
39, Local-gov, Assoc-voc, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,7687,0,40, El-Salvador, >50K
41, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,50, United-States, >50K
44, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,7298,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Female,0,0,35, Japan, <=50K
30, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Wife, Asian-Pac-Islander, Male,0,0,50, Trinadad&Tobago, >50K
31, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,45, Nicaragua, <=50K
43, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Vietnam, >50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
19, Private, 11th, Never-married, Transport-moving, Other-relative, Asian-Pac-Islander, Male,0,0,40, Peru, <=50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,2307,40, Dominican-Republic, <=50K
23, Private, Some-college, Married-civ-spouse, Sales, Husband, Other, Female,0,0,40, Portugal, <=50K
32, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,458,45, United-States, >50K
55, Self-emp-not-inc, Bachelors, Widowed, Handlers-cleaners, Not-in-family, White, Male,0,0,20, Cambodia, <=50K
38, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
36, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,13696,0,40, United-States, >50K
42, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,50, United-States, >50K
48, Private, Some-college, Divorced, Other-service, Unmarried, Black, Male,0,0,40, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,1849,40, Dominican-Republic, <=50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Black, Female,0,0,35, Outlying-US(Guam-USVI-etc), <=50K
33, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,35, Peru, <=50K
54, Private, HS-grad, Married-civ-spouse, Protective-serv, Wife, White, Female,0,0,50, Hong, <=50K
32, State-gov, Some-college, Separated, Adm-clerical, Unmarried, Black, Female,0,0,40, Puerto-Rico, <=50K
21, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Other, Female,0,0,40, Cuba, <=50K
60, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, Black, Female,0,0,40, Ireland, <=50K
32, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,54, United-States, >50K
47, State-gov, 11th, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,45, Honduras, >50K
27, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Other, Male,0,0,65, Cambodia, <=50K
41, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Thailand, <=50K
60, Local-gov, Some-college, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,30, Hong, <=50K
57, State-gov, Masters, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, >50K
64, Private, HS-grad, Widowed, Exec-managerial, Not-in-family, Black, Male,0,0,40, Nicaragua, <=50K
31, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,1902,40, Cambodia, >50K
30, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
48, Private, 10th, Never-married, Craft-repair, Not-in-family, Other, Female,0,0,40, Guatemala, <=50K
62, Private, Bachelors, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,65, Haiti, >50K
21, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, India, <=50K
52, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,3315,0,40, Mexico, >50K
47, Self-emp-not-inc, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,40, United-States, >50K
54, Private, HS-grad, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,50, United-States, <=50K
35, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,1665,45, Guatemala, <=50K
64, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,20, Italy, <=50K
40, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Wife, Amer-Indian-Eskimo, Female,0,0,32, Columbia, <=50K
40, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Germany, >50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,25, Canada, <=50K
31, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
28, Private, HS-grad, Divorced, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Exec-managerial, Wife, Other, Female,0,0,20, France, <=50K
23, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,1705,54, Outlying-US(Guam-USVI-etc), <=50K
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Ireland, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,1577,50, Haiti, <=50K
39, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,60, Hungary, <=50K
35, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,50, United-States, <=50K
40, Private, HS-grad, Separated, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,35, Honduras, <=50K
52, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,45, United-States, <=50K
43, Local-gov, HS-grad, Never-married, Craft-repair, Wife, Black, Female,0,0,40, Peru, <=50K
51, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Cambodia, <=50K
54, Private, Bachelors, Widowed, Exec-managerial, Unmarried, Black, Female,0,0,40, Italy, <=50K
27, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, China, <=50K
