25, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,35, Cuba, <=50K
26, State-gov, Some-college, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, India, <=50K
40, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, England, >50K
39, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Haiti, >50K
24, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Iran, <=50K
58, Private, HS-grad, Widowed, Sales, Unmarried, Other, Female,0,0,40, South, <=50K
44, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
54, Private, Bachelors, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,37, England, <=50K
36, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Yugoslavia, >50K
49, Private, Some-college, Widowed, Other-service, Not-in-family, White, Male,0,0,40, Mexico, <=50K
46, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,4567,0,60, Scotland, >50K
59, Private, HS-grad, Divorced, Farming-fishing, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Peru, <=50K
28, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
44, Local-gov, Bachelors, Never-married, Sales, Husband, Other, Female,5297,0,40, Guatemala, >50K
51, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Portugal, <=50K
45, Self-emp-inc, Some-college, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Male,7687,0,40, Germany, <=50K
25, Self-emp-not-inc, Bachelors, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,75, Poland, <=50K
44, Private, Assoc-voc, Married-civ-spouse, Sales, Wife, Black, Male,2941,0,30, China, <=50K
32, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Iran, <=50K
24, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, Black, Male,0,0,43, Mexico, <=50K
28, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,37, Dominican-Republic, <=50K
48, Local-gov, Some-college, Widowed, Tech-support, Wife, White, Male,0,0,36, Peru, <=50K
42, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Female,0,0,40, Vietnam, <=50K
20, Private, 11th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,8, Philippines, <=50K
37, Private, Assoc-voc, Never-married, Machine-op-inspct, Unmarried, Black, Male,0,0,40, France, <=50K
56, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Male,0,0,40, France, >50K
60, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,35, Vietnam, >50K
39, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, >50K
61, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Greece, <=50K
45, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,7687,0,50, Honduras, >50K
44, Local-gov, Bachelors, Never-married, Prof-specialty, Unmarried, White, Female,0,0,38, Italy, <=50K
29, Private, 1st-4th, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, Poland, <=50K
22, Self-emp-not-inc, Some-college, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, <=50K
33, Federal-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, China, <=50K
51, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
58, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Other, Female,9934,0,40, Guatemala, >50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Hong, <=50K
27, Self-emp-not-inc, Some-college, Never-married, Machine-op-inspct, Not-in-family, Other, Male,0,0,35, Cuba, <=50K
45, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,4402,0,37, India, <=50K
31, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,4210,0,50, Cuba, <=50K
24, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,50, Honduras, <=50K
29, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,15, Japan, <=50K
30, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Female,0,0,40, Honduras, <=50K
44, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, Italy, >50K
25, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,25, Iran, <=50K
42, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,99999,0,50, Italy, >50K
54, Federal-gov, Some-college, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,1887,38, China, <=50K
37, Private, Some-college, Divorced, Other-service, Own-child, Other, Female,0,0,36, England, <=50K
51, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, China, >50K
52, Private, HS-grad, Divorced, Farming-fishing, Unmarried, Asian-Pac-Islander, Female,0,0,40, Hong, <=50K
36, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, South, <=50K
66, Federal-gov, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Female,0,0,10, Hungary, <=50K
34, Private, 12th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
56, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, >50K
35, Private, Some-college, Divorced, Protective-serv, Not-in-family, Black, Female,0,0,45, Hong, <=50K
51, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, >50K
90, Self-emp-inc, Doctorate, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Vietnam, <=50K
31, State-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, India, <=50K
42, Self-emp-inc, 10th, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,80, Ecuador, <=50K
36, Local-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Scotland, <=50K
35, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, Other, Male,0,0,40, Dominican-Republic, <=50K
34, Local-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, Philippines, <=50K
34, Private, Some-college, Divorced, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
30, Local-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, Vietnam, <=50K
29, State-gov, Some-college, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,20, China, <=50K
17, Private, 11th, Never-married, Other-service, Other-relative, Black, Female,0,0,30, Poland, <=50K
23, Self-emp-not-inc, Some-college, Married-civ-spouse, Tech-support, Own-child, Asian-Pac-Islander, Male,0,1888,40, Italy, <=50K
33, Private, Some-college, Divorced, Other-service, Unmarried, Black, Female,0,0,32, Canada, <=50K
41, Private, Assoc-voc, Widowed, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Cambodia, <=50K
64, Private, Masters, Widowed, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Greece, <=50K
29, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, El-Salvador, <=50K
54, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, China, <=50K
25, Self-emp-not-inc, HS-grad, Never-married, Other-service, Own-child, Other, Female,0,0,5, Ecuador, <=50K
24, Private, 11th, Never-married, Other-service, Not-in-family, Other, Male,0,0,40, Ecuador, <=50K
37, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Haiti, >50K
49, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Peru, <=50K
35, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,54, Haiti, >50K
44, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,60, Nicaragua, <=50K
41, Local-gov, Masters, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,35, Yugoslavia, <=50K
34, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Laos, <=50K
35, Local-gov, Some-college, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,24, South, <=50K
45, Federal-gov, 5th-6th, Divorced, Farming-fishing, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Philippines, <=50K
27, State-gov, Assoc-voc, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Nicaragua, <=50K
43, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, <=50K
37, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Japan, <=50K
30, Private, HS-grad, Never-married, Other-service, Own-child, Other, Female,0,0,40, Honduras, <=50K
23, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Ireland, <=50K
52, Private, HS-grad, Separated, Adm-clerical, Unmarried, White, Female,0,0,45, Trinadad&Tobago, <=50K
23, Private, Some-college, Never-married, Tech-support, Unmarried, Amer-Indian-Eskimo, Female,0,0,11, Honduras, <=50K
41, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,36, England, <=50K
23, Private, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,40, Philippines, <=50K
21, Private, Masters, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,40, South, <=50K
23, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Wife, Other, Male,0,2038,40, Trinadad&Tobago, <=50K
42, Self-emp-not-inc, Masters, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,30, India, <=50K
43, Self-emp-not-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,40, Vietnam, >50K
25, Self-emp-inc, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,40, Germany, <=50K
31, Local-gov, 5th-6th, Separated, Prof-specialty, Husband, Black, Male,0,0,40, Iran, >50K
50, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Yugoslavia, >50K
46, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Female,0,1977,40, Hong, >50K
47, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Japan, <=50K
65, Private, Bachelors, Never-married, Exec-managerial, Unmarried, White, Female,0,0,35, Germany, <=50K
32, Private, Assoc-acdm, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, Jamaica, >50K
28, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,1887,40, Peru, >50K
39, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,70, Puerto-Rico, >50K
22, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,40, Peru, <=50K
20, Private, Some-college, Never-married, Sales, Own-child, Other, Male,0,0,40, Philippines, <=50K
53, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, <=50K
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,7298,0,40, Puerto-Rico, >50K
27, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, Canada, <=50K
46, Private, 11th, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
35, Private, HS-grad, Never-married, Prof-specialty, Wife, Other, Male,0,0,60, China, >50K
59, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Jamaica, <=50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, Taiwan, <=50K
18, Private, 11th, Never-married, Exec-managerial, Own-child, Other, Female,0,0,32, Italy, <=50K
31, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Female,0,0,20, Jamaica, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,25, Cambodia, <=50K
21, State-gov, HS-grad, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Cambodia, <=50K
24, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, Peru, <=50K
47, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,25, Italy, <=50K
29, Private, Prof-school, Married-civ-spouse, Prof-specialty, Wife, Black, Female,0,0,42, Yugoslavia, >50K
30, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
32, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Hong, >50K
23, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Taiwan, <=50K
43, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,1959,40, Jamaica, >50K
22, Private, Some-college, Married-civ-spouse, Sales, Own-child, Other, Female,0,0,40, Nicaragua, <=50K
19, Private, Some-college, Never-married, Other-service, Other-relative, Other, Male,0,0,60, Ireland, <=50K
31, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,25, Canada, <=50K
18, Self-emp-not-inc, HS-grad, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,1887,24, China, <=50K
54, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,0,1902,40, Japan, >50K
26, Private, Masters, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, Guatemala, <=50K
50, Private, Some-college, Never-married, Exec-managerial, Wife, Black, Male,0,0,38, Haiti, <=50K
37, Federal-gov, HS-grad, Divorced, Adm-clerical, Unmarried, Other, Male,0,0,45, India, <=50K
35, Self-emp-not-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Honduras, >50K
52, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,70, Puerto-Rico, >50K
25, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Other, Female,0,0,40, Hong, <=50K
35, Private, 9th, Never-married, Other-service, Unmarried, Black, Female,0,0,30, Puerto-Rico, <=50K
47, Private, HS-grad, Divorced, Farming-fishing, Husband, White, Male,0,0,59, Hong, <=50K
55, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,50, Honduras, <=50K
31, Private, HS-grad, Never-married, Other-service, Own-child, Black, Male,0,0,40, United-States, >50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, France, <=50K
43, Private, HS-grad, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, <=50K
33, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,40, India, <=50K
39, Private, HS-grad, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Mexico, <=50K
25, Private, Bachelors, Never-married, Other-service, Own-child, Black, Female,0,0,16, Peru, <=50K
64, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,15024,0,54, United-States, >50K
37, Private, HS-grad, Never-married, Exec-managerial, Own-child, Other, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
42, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,30, Hong, <=50K
53, Private, Some-college, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Haiti, <=50K
37, Private, Assoc-voc, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
39, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,3917,0,83, Italy, >50K
37, Private, Some-college, Never-married, Prof-specialty, Husband, Black, Male,7687,0,40, Mexico, >50K
25, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,30, Honduras, <=50K
35, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, South, <=50K
36, Local-gov, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, Italy, <=50K
34, Private, Some-college, Never-married, Machine-op-inspct, Wife, Black, Female,0,0,40, Thailand, <=50K
59, Private, HS-grad, Never-married, Protective-serv, Husband, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, <=50K
39, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,60, Jamaica, >50K
31, Private, Assoc-voc, Divorced, Other-service, Unmarried, White, Female,0,0,38, Canada, <=50K
38, Local-gov, HS-grad, Never-married, Prof-specialty, Wife, Black, Female,0,0,40, Nicaragua, <=50K
27, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,30, Hong, <=50K
59, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Wife, Black, Female,0,0,38, El-Salvador, <=50K
26, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Thailand, <=50K
33, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,1902,40, Cuba, <=50K
49, Private, HS-grad, Divorced, Sales, Not-in-family, Other, Female,0,0,54, China, <=50K
51, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,99999,0,40, Iran, >50K
22, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, China, >50K
33, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Ireland, <=50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,50, France, >50K
28, Private, Masters, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, Italy, <=50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1977,50, Hong, <=50K
